Date,InstitutionName,Latitude,Longitude,TotalConfirmed,TotalDeaths,DistinctPatientsTested,NewInTheLast14Days,StartDate,EndDate
11/26/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1586,1,41,7,2021-11-19 00:00:00,2021-11-26 00:00:00
11/26/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,975,7,62,33,2021-11-19 00:00:00,2021-11-26 00:00:00
11/26/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1531,14,13,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/26/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1905,9,67,2,2021-11-19 00:00:00,2021-11-26 00:00:00
11/26/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,1231,5,185,5,2021-11-19 00:00:00,2021-11-26 00:00:00
11/26/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,332,0,29,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/26/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2028,3,30,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/26/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1019,18,61,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/26/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,312,1,42,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/26/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3128,7,45,20,2021-11-19 00:00:00,2021-11-26 00:00:00
11/26/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1670,0,78,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/26/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1387,7,103,26,2021-11-19 00:00:00,2021-11-26 00:00:00
11/26/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2263,28,38,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/26/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,12,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/26/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1763,2,26,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/26/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1947,1,194,19,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3136,8,0,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1016,2,29,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1171,2,59,7,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1466,0,10,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1414,4,61,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,961,1,18,10,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,898,1,24,2,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,667,19,26,2,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1556,30,48,3,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,508,1,5,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2494,13,3,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,731,12,39,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1291,7,103,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2033,1,52,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2738,21,30,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1815,9,34,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1377,2,15,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2076,2,66,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1586,1,39,7,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,975,7,4,34,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1531,14,69,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1905,9,15,2,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,1231,5,136,5,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,332,0,9,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2028,3,107,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1019,18,66,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,312,1,12,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3128,7,75,20,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1670,0,27,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1386,7,185,32,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2263,28,38,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,22,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1763,2,36,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/25/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1947,1,176,20,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3136,8,40,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1016,2,42,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1171,2,60,7,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1466,0,17,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1414,4,17,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,961,1,482,10,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,898,1,233,2,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,667,19,113,2,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1556,30,131,3,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,508,1,45,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2494,13,135,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,731,12,113,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1291,7,46,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2033,1,101,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2738,21,120,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1815,9,40,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1377,2,76,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2076,2,13,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1586,1,43,7,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,975,7,417,35,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1531,14,113,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1905,9,355,2,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,1230,5,127,4,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,332,0,33,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2028,3,47,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1019,18,122,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,312,1,49,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3128,7,562,20,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1670,0,54,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1384,7,179,31,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2263,28,63,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,75,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1763,2,84,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/24/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1947,1,82,20,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3136,8,139,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1016,2,99,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1171,2,228,15,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1466,0,153,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1414,4,85,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,961,1,751,11,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,898,1,312,2,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,667,19,127,2,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1554,30,157,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,508,1,17,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2494,13,213,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,731,12,148,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1291,7,122,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2033,1,125,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2738,21,11,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1815,9,320,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1377,2,417,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2076,2,16,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1586,1,127,7,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,974,7,263,47,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1531,14,32,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1904,9,182,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,1230,5,235,4,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,332,0,11,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2028,3,274,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1019,18,143,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,312,1,172,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3124,7,263,16,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1670,0,23,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1383,7,248,38,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2263,28,206,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,69,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1763,2,23,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/23/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1947,1,425,21,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3136,8,45,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1016,2,121,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1171,2,79,15,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1466,0,300,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1414,4,107,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,961,1,642,19,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,898,1,91,2,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,667,19,137,2,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1554,30,127,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,508,1,44,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2494,13,148,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,731,12,118,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1291,7,74,6,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2033,1,77,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2738,21,110,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1815,9,60,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1377,2,74,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2076,2,142,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1586,1,41,7,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,974,7,394,47,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1531,14,39,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1904,9,86,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,1230,5,370,4,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,332,0,29,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2028,3,24,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1019,18,123,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,312,1,60,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3124,7,582,18,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1670,0,117,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1383,7,69,38,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2263,28,59,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,66,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1763,2,84,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/22/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1940,1,524,17,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3136,8,9,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1016,2,9,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1171,2,15,16,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1466,0,12,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1414,4,26,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,961,1,24,19,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,898,1,15,2,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,667,19,41,2,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1554,30,37,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,508,1,17,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2494,13,9,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,731,12,24,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1291,7,27,6,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2033,1,32,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2737,21,97,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1815,9,28,3,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1377,2,14,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2076,2,5,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1586,1,16,7,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,969,7,38,42,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1531,14,13,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1904,9,48,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,1229,5,97,3,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,332,0,15,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2028,3,23,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1019,18,39,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,312,1,19,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3122,7,38,17,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1670,0,40,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1379,7,28,34,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2263,28,16,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,45,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1763,2,68,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/21/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1939,1,154,16,2021-11-19 00:00:00,2021-11-26 00:00:00
11/20/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3136,8,43,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/20/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1016,2,11,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/20/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1171,2,46,17,2021-11-19 00:00:00,2021-11-26 00:00:00
11/20/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1466,0,16,1,2021-11-19 00:00:00,2021-11-26 00:00:00
11/20/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1414,4,61,0,2021-11-19 00:00:00,2021-11-26 00:00:00
11/20/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,961,1,19,25,2021-11-19 00:00:00,2021-11-26 00:00:00
11/20/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,898,1,10,2,2021-11-19 00:00:00,2021-11-26 00:00:00
