Date,InstitutionName,Latitude,Longitude,TotalConfirmed,TotalDeaths,DistinctPatientsTested,NewInTheLast14Days,StartDate,EndDate
9/20/2023,California State Prison-Los Angeles County (LAC),34.728857,-118.32683,2339,15,3,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/20/2023,Mule Creek State Prison (MCSP),38.346132,-120.94516,3488,9,2,4,2023-09-14 00:00:00,2023-09-21 00:00:00
9/20/2023,North Kern State Prison (NKSP),35.774967,-119.23371,4968,6,166,51,2023-09-14 00:00:00,2023-09-21 00:00:00
9/20/2023,Pelican Bay State Prison (PBSP),41.782681,-124.16703,1012,0,0,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/20/2023,Pleasant Valley State Prison (PVSP),36.194736,-120.30865,2797,3,2,3,2023-09-14 00:00:00,2023-09-21 00:00:00
9/20/2023,Richard J. Donovan Correctional Facility (RJD),32.572602,-116.918724,1921,21,2,44,2023-09-14 00:00:00,2023-09-21 00:00:00
9/20/2023,California State Prison-Sacramento (SAC),38.694033,-121.152413,1029,2,7,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/20/2023,Substance Abuse Treatment Facility (SATF),36.177361,-119.82042,4923,8,1,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/20/2023,Sierra Conservation Center (SCC),37.867243,-120.49157,3653,0,1,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/20/2023,California State Prison-Solano (SOL),38.34401,-121.95333,2121,7,2,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/20/2023,San Quentin State Prison (SQ),37.943365,-122.49029,3388,28,3,2,2023-09-14 00:00:00,2023-09-21 00:00:00
9/20/2023,Salinas Valley State Prison (SVSP),36.518179,-121.42557,1328,6,2,16,2023-09-14 00:00:00,2023-09-21 00:00:00
9/20/2023,Valley State Prison (VSP),37.127525,-120.50574,2316,2,15,10,2023-09-14 00:00:00,2023-09-21 00:00:00
9/20/2023,Wasco State Prison (WSP),35.605045,-119.37143,5638,2,136,20,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Avenal State Prison (ASP),35.930766,-120.10057,4374,8,7,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,California City Correctional Facility (CAC),35.139327,-117.91473,1923,2,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Calipatria State Prison (CAL),33.131764,-115.51208,1501,3,0,5,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,California Correctional Center (CCC),40.446063,-120.664132,2598,0,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,California Correctional Institution (CCI),35.132673,-118.50781,1869,4,26,8,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Central California Women's Facility (CCWF),37.100417,-120.27864,2596,1,203,70,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,California State Prison-Centinela (CEN),32.853471,-115.58942,1212,1,2,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,California Health Care Facility (CHCF),37.955474,-121.19064,2290,25,62,18,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,California Institution for Men (CIM),34.015963,-117.68737,3956,30,1,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,California Institution for Women (CIW),33.903803,-117.60221,1226,1,74,21,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,California Men's Colony (CMC),35.221085,-120.636399,3827,13,0,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,California Medical Facility (CMF),38.34896,-121.908324,2145,14,5,23,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,California State Prison-Corcoran (COR),36.085342,-119.5548,2627,9,2,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,California Rehabilitation Center (CRC),33.925885,-117.55978,4292,1,1,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Correctional Training Facility (CTF),36.41176,-121.32617,3609,21,15,19,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Chuckawalla Valley State Prison (CVSP),33.628333,-114.61905,2853,9,0,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Folsom State Prison (FSP),38.672127,-121.15783,3071,2,2,6,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,High Desert State Prison (HDSP),40.474951,-120.67685,2335,2,1,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Ironwood State Prison (ISP),33.59869,-114.652517,3184,1,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Kern Valley State Prison (KVSP),35.771876,-119.26984,1521,7,3,2,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,California State Prison-Los Angeles County (LAC),34.728857,-118.32683,2339,15,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Mule Creek State Prison (MCSP),38.346132,-120.94516,3488,9,1,5,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,North Kern State Prison (NKSP),35.774967,-119.23371,4967,6,112,55,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Pelican Bay State Prison (PBSP),41.782681,-124.16703,1012,0,0,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Pleasant Valley State Prison (PVSP),36.194736,-120.30865,2797,3,1,3,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Richard J. Donovan Correctional Facility (RJD),32.572602,-116.918724,1921,21,1,44,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,California State Prison-Sacramento (SAC),38.694033,-121.152413,1029,2,3,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Substance Abuse Treatment Facility (SATF),36.177361,-119.82042,4923,8,4,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Sierra Conservation Center (SCC),37.867243,-120.49157,3653,0,1,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,California State Prison-Solano (SOL),38.34401,-121.95333,2121,7,2,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,San Quentin State Prison (SQ),37.943365,-122.49029,3388,28,1,2,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Salinas Valley State Prison (SVSP),36.518179,-121.42557,1328,6,6,16,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Valley State Prison (VSP),37.127525,-120.50574,2313,2,23,7,2023-09-14 00:00:00,2023-09-21 00:00:00
9/19/2023,Wasco State Prison (WSP),35.605045,-119.37143,5633,2,140,18,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Avenal State Prison (ASP),35.930766,-120.10057,4374,8,0,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,California City Correctional Facility (CAC),35.139327,-117.91473,1923,2,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Calipatria State Prison (CAL),33.131764,-115.51208,1501,3,1,5,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,California Correctional Center (CCC),40.446063,-120.664132,2598,0,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,California Correctional Institution (CCI),35.132673,-118.50781,1868,4,15,7,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Central California Women's Facility (CCWF),37.100417,-120.27864,2546,1,28,20,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,California State Prison-Centinela (CEN),32.853471,-115.58942,1212,1,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,California Health Care Facility (CHCF),37.955474,-121.19064,2289,25,86,17,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,California Institution for Men (CIM),34.015963,-117.68737,3956,30,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,California Institution for Women (CIW),33.903803,-117.60221,1226,1,3,23,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,California Men's Colony (CMC),35.221085,-120.636399,3827,13,0,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,California Medical Facility (CMF),38.34896,-121.908324,2144,14,51,22,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,California State Prison-Corcoran (COR),36.085342,-119.5548,2627,9,1,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,California Rehabilitation Center (CRC),33.925885,-117.55978,4292,1,8,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Correctional Training Facility (CTF),36.41176,-121.32617,3608,21,12,19,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Chuckawalla Valley State Prison (CVSP),33.628333,-114.61905,2853,9,8,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Folsom State Prison (FSP),38.672127,-121.15783,3071,2,2,6,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,High Desert State Prison (HDSP),40.474951,-120.67685,2335,2,1,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Ironwood State Prison (ISP),33.59869,-114.652517,3184,1,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Kern Valley State Prison (KVSP),35.771876,-119.26984,1521,7,1,2,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,California State Prison-Los Angeles County (LAC),34.728857,-118.32683,2339,15,1,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Mule Creek State Prison (MCSP),38.346132,-120.94516,3488,9,3,5,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,North Kern State Prison (NKSP),35.774967,-119.23371,4965,6,156,53,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Pelican Bay State Prison (PBSP),41.782681,-124.16703,1012,0,2,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Pleasant Valley State Prison (PVSP),36.194736,-120.30865,2796,3,1,3,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Richard J. Donovan Correctional Facility (RJD),32.572602,-116.918724,1921,21,6,45,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,California State Prison-Sacramento (SAC),38.694033,-121.152413,1029,2,5,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Substance Abuse Treatment Facility (SATF),36.177361,-119.82042,4923,8,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Sierra Conservation Center (SCC),37.867243,-120.49157,3653,0,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,California State Prison-Solano (SOL),38.34401,-121.95333,2121,7,0,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,San Quentin State Prison (SQ),37.943365,-122.49029,3388,28,2,2,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Salinas Valley State Prison (SVSP),36.518179,-121.42557,1326,6,6,15,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Valley State Prison (VSP),37.127525,-120.50574,2308,2,1,6,2023-09-14 00:00:00,2023-09-21 00:00:00
9/18/2023,Wasco State Prison (WSP),35.605045,-119.37143,5632,2,50,17,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Avenal State Prison (ASP),35.930766,-120.10057,4374,8,0,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,California City Correctional Facility (CAC),35.139327,-117.91473,1923,2,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Calipatria State Prison (CAL),33.131764,-115.51208,1501,3,1,5,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,California Correctional Center (CCC),40.446063,-120.664132,2598,0,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,California Correctional Institution (CCI),35.132673,-118.50781,1868,4,36,8,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Central California Women's Facility (CCWF),37.100417,-120.27864,2534,1,0,8,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,California State Prison-Centinela (CEN),32.853471,-115.58942,1212,1,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,California Health Care Facility (CHCF),37.955474,-121.19064,2289,25,193,17,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,California Institution for Men (CIM),34.015963,-117.68737,3956,30,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,California Institution for Women (CIW),33.903803,-117.60221,1226,1,64,26,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,California Men's Colony (CMC),35.221085,-120.636399,3827,13,0,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,California Medical Facility (CMF),38.34896,-121.908324,2137,14,10,15,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,California State Prison-Corcoran (COR),36.085342,-119.5548,2627,9,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,California Rehabilitation Center (CRC),33.925885,-117.55978,4292,1,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Correctional Training Facility (CTF),36.41176,-121.32617,3607,21,4,18,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Chuckawalla Valley State Prison (CVSP),33.628333,-114.61905,2853,9,0,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Folsom State Prison (FSP),38.672127,-121.15783,3071,2,3,6,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,High Desert State Prison (HDSP),40.474951,-120.67685,2335,2,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Ironwood State Prison (ISP),33.59869,-114.652517,3184,1,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Kern Valley State Prison (KVSP),35.771876,-119.26984,1521,7,1,2,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,California State Prison-Los Angeles County (LAC),34.728857,-118.32683,2339,15,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Mule Creek State Prison (MCSP),38.346132,-120.94516,3488,9,0,6,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,North Kern State Prison (NKSP),35.774967,-119.23371,4960,6,22,52,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Pelican Bay State Prison (PBSP),41.782681,-124.16703,1012,0,0,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Pleasant Valley State Prison (PVSP),36.194736,-120.30865,2796,3,0,3,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Richard J. Donovan Correctional Facility (RJD),32.572602,-116.918724,1921,21,1,45,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,California State Prison-Sacramento (SAC),38.694033,-121.152413,1029,2,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Substance Abuse Treatment Facility (SATF),36.177361,-119.82042,4923,8,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Sierra Conservation Center (SCC),37.867243,-120.49157,3653,0,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,California State Prison-Solano (SOL),38.34401,-121.95333,2121,7,1,2,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,San Quentin State Prison (SQ),37.943365,-122.49029,3388,28,1,2,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Salinas Valley State Prison (SVSP),36.518179,-121.42557,1326,6,2,15,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Valley State Prison (VSP),37.127525,-120.50574,2308,2,1,12,2023-09-14 00:00:00,2023-09-21 00:00:00
9/17/2023,Wasco State Prison (WSP),35.605045,-119.37143,5632,2,0,17,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Avenal State Prison (ASP),35.930766,-120.10057,4374,8,1,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,California City Correctional Facility (CAC),35.139327,-117.91473,1923,2,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Calipatria State Prison (CAL),33.131764,-115.51208,1501,3,2,5,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,California Correctional Center (CCC),40.446063,-120.664132,2598,0,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,California Correctional Institution (CCI),35.132673,-118.50781,1867,4,3,7,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Central California Women's Facility (CCWF),37.100417,-120.27864,2534,1,12,8,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,California State Prison-Centinela (CEN),32.853471,-115.58942,1212,1,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,California Health Care Facility (CHCF),37.955474,-121.19064,2285,25,33,13,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,California Institution for Men (CIM),34.015963,-117.68737,3956,30,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,California Institution for Women (CIW),33.903803,-117.60221,1226,1,1,27,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,California Men's Colony (CMC),35.221085,-120.636399,3827,13,0,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,California Medical Facility (CMF),38.34896,-121.908324,2135,14,7,13,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,California State Prison-Corcoran (COR),36.085342,-119.5548,2627,9,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,California Rehabilitation Center (CRC),33.925885,-117.55978,4292,1,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Correctional Training Facility (CTF),36.41176,-121.32617,3606,21,9,17,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Chuckawalla Valley State Prison (CVSP),33.628333,-114.61905,2853,9,8,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Folsom State Prison (FSP),38.672127,-121.15783,3069,2,2,4,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,High Desert State Prison (HDSP),40.474951,-120.67685,2335,2,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Ironwood State Prison (ISP),33.59869,-114.652517,3184,1,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Kern Valley State Prison (KVSP),35.771876,-119.26984,1521,7,0,2,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,California State Prison-Los Angeles County (LAC),34.728857,-118.32683,2339,15,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Mule Creek State Prison (MCSP),38.346132,-120.94516,3488,9,0,6,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,North Kern State Prison (NKSP),35.774967,-119.23371,4960,6,51,52,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Pelican Bay State Prison (PBSP),41.782681,-124.16703,1012,0,0,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Pleasant Valley State Prison (PVSP),36.194736,-120.30865,2796,3,0,3,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Richard J. Donovan Correctional Facility (RJD),32.572602,-116.918724,1921,21,3,46,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,California State Prison-Sacramento (SAC),38.694033,-121.152413,1029,2,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Substance Abuse Treatment Facility (SATF),36.177361,-119.82042,4923,8,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Sierra Conservation Center (SCC),37.867243,-120.49157,3653,0,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,California State Prison-Solano (SOL),38.34401,-121.95333,2121,7,0,3,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,San Quentin State Prison (SQ),37.943365,-122.49029,3388,28,0,2,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Salinas Valley State Prison (SVSP),36.518179,-121.42557,1326,6,3,15,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Valley State Prison (VSP),37.127525,-120.50574,2308,2,0,12,2023-09-14 00:00:00,2023-09-21 00:00:00
9/16/2023,Wasco State Prison (WSP),35.605045,-119.37143,5632,2,0,18,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Avenal State Prison (ASP),35.930766,-120.10057,4374,8,1,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,California City Correctional Facility (CAC),35.139327,-117.91473,1923,2,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Calipatria State Prison (CAL),33.131764,-115.51208,1499,3,0,3,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,California Correctional Center (CCC),40.446063,-120.664132,2598,0,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,California Correctional Institution (CCI),35.132673,-118.50781,1867,4,35,7,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Central California Women's Facility (CCWF),37.100417,-120.27864,2533,1,12,10,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,California State Prison-Centinela (CEN),32.853471,-115.58942,1212,1,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,California Health Care Facility (CHCF),37.955474,-121.19064,2285,25,193,13,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,California Institution for Men (CIM),34.015963,-117.68737,3956,30,2,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,California Institution for Women (CIW),33.903803,-117.60221,1226,1,67,31,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,California Men's Colony (CMC),35.221085,-120.636399,3827,13,2,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,California Medical Facility (CMF),38.34896,-121.908324,2133,14,17,11,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,California State Prison-Corcoran (COR),36.085342,-119.5548,2627,9,1,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,California Rehabilitation Center (CRC),33.925885,-117.55978,4292,1,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Correctional Training Facility (CTF),36.41176,-121.32617,3606,21,7,17,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Chuckawalla Valley State Prison (CVSP),33.628333,-114.61905,2853,9,1,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Folsom State Prison (FSP),38.672127,-121.15783,3069,2,3,4,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,High Desert State Prison (HDSP),40.474951,-120.67685,2335,2,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Ironwood State Prison (ISP),33.59869,-114.652517,3184,1,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Kern Valley State Prison (KVSP),35.771876,-119.26984,1521,7,1,2,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,California State Prison-Los Angeles County (LAC),34.728857,-118.32683,2339,15,1,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Mule Creek State Prison (MCSP),38.346132,-120.94516,3488,9,1,6,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,North Kern State Prison (NKSP),35.774967,-119.23371,4960,6,152,55,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Pelican Bay State Prison (PBSP),41.782681,-124.16703,1012,0,0,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Pleasant Valley State Prison (PVSP),36.194736,-120.30865,2796,3,0,3,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Richard J. Donovan Correctional Facility (RJD),32.572602,-116.918724,1921,21,4,49,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,California State Prison-Sacramento (SAC),38.694033,-121.152413,1029,2,5,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Substance Abuse Treatment Facility (SATF),36.177361,-119.82042,4923,8,1,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Sierra Conservation Center (SCC),37.867243,-120.49157,3653,0,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,California State Prison-Solano (SOL),38.34401,-121.95333,2121,7,1,4,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,San Quentin State Prison (SQ),37.943365,-122.49029,3388,28,4,2,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Salinas Valley State Prison (SVSP),36.518179,-121.42557,1326,6,11,15,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Valley State Prison (VSP),37.127525,-120.50574,2308,2,1,12,2023-09-14 00:00:00,2023-09-21 00:00:00
9/15/2023,Wasco State Prison (WSP),35.605045,-119.37143,5632,2,125,19,2023-09-14 00:00:00,2023-09-21 00:00:00
9/14/2023,Avenal State Prison (ASP),35.930766,-120.10057,4374,8,2,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/14/2023,California City Correctional Facility (CAC),35.139327,-117.91473,1923,2,1,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/14/2023,Calipatria State Prison (CAL),33.131764,-115.51208,1499,3,5,3,2023-09-14 00:00:00,2023-09-21 00:00:00
9/14/2023,California Correctional Center (CCC),40.446063,-120.664132,2598,0,0,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/14/2023,California Correctional Institution (CCI),35.132673,-118.50781,1864,4,1,4,2023-09-14 00:00:00,2023-09-21 00:00:00
9/14/2023,Central California Women's Facility (CCWF),37.100417,-120.27864,2533,1,29,12,2023-09-14 00:00:00,2023-09-21 00:00:00
9/14/2023,California State Prison-Centinela (CEN),32.853471,-115.58942,1212,1,3,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/14/2023,California Health Care Facility (CHCF),37.955474,-121.19064,2284,25,4,12,2023-09-14 00:00:00,2023-09-21 00:00:00
9/14/2023,California Institution for Men (CIM),34.015963,-117.68737,3956,30,1,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/14/2023,California Institution for Women (CIW),33.903803,-117.60221,1226,1,7,35,2023-09-14 00:00:00,2023-09-21 00:00:00
9/14/2023,California Men's Colony (CMC),35.221085,-120.636399,3827,13,2,1,2023-09-14 00:00:00,2023-09-21 00:00:00
9/14/2023,California Medical Facility (CMF),38.34896,-121.908324,2132,14,6,10,2023-09-14 00:00:00,2023-09-21 00:00:00
9/14/2023,California State Prison-Corcoran (COR),36.085342,-119.5548,2627,9,2,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/14/2023,California Rehabilitation Center (CRC),33.925885,-117.55978,4292,1,1,0,2023-09-14 00:00:00,2023-09-21 00:00:00
9/14/2023,Correctional Training Facility (CTF),36.41176,-121.32617,3606,21,35,17,2023-09-14 00:00:00,2023-09-21 00:00:00
9/14/2023,Chuckawalla Valley State Prison (CVSP),33.628333,-114.61905,2853,9,1,1,2023-09-14 00:00:00,2023-09-21 00:00:00
