Date,InstitutionName,Latitude,Longitude,TotalConfirmed,TotalDeaths,DistinctPatientsTested,NewInTheLast14Days
11/12/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2028,3,30,1
11/12/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1019,18,86,1
11/12/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,312,1,73,1
11/12/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3108,7,83,26
11/12/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1670,0,65,0
11/12/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1361,7,264,20
11/12/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2263,28,97,2
11/12/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,44,0
11/12/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1763,2,66,0
11/12/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1929,1,419,14
11/11/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3136,8,46,2
11/11/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1016,2,80,0
11/11/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1164,2,52,33
11/11/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1465,0,17,3
11/11/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1414,4,60,0
11/11/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,957,1,99,115
11/11/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,896,1,40,9
11/11/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,665,19,76,4
11/11/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1553,30,54,1
11/11/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,508,1,7,0
11/11/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2494,13,37,0
11/11/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,731,12,38,1
11/11/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1291,7,72,20
11/11/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2033,1,157,0
11/11/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2737,21,36,1
11/11/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1815,9,26,4
11/11/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
11/11/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1377,2,22,4
11/11/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2076,2,56,0
11/11/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1579,1,32,0
11/11/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,942,6,23,37
11/11/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1531,14,72,0
11/11/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1903,9,31,1
11/11/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,1226,5,308,7
11/11/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,332,0,108,0
11/11/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2028,3,108,1
11/11/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1019,18,61,1
11/11/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,312,1,67,1
11/11/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3108,7,82,26
11/11/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1670,0,68,0
11/11/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1361,7,151,21
11/11/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2263,28,32,2
11/11/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,51,0
11/11/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1763,2,19,0
11/11/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1928,1,342,15
11/10/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3136,8,73,2
11/10/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1016,2,33,0
11/10/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1164,2,116,33
11/10/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1465,0,49,5
11/10/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1414,4,37,0
11/10/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,951,1,55,123
11/10/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,896,1,227,9
11/10/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,665,19,125,4
11/10/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1553,30,76,1
11/10/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,508,1,433,0
11/10/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2494,13,136,0
11/10/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,731,12,71,1
11/10/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1291,7,45,20
11/10/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2033,1,56,0
11/10/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2737,21,151,1
11/10/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1815,9,58,4
11/10/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
11/10/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1377,2,259,4
11/10/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2076,2,7,0
11/10/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1579,1,12,0
11/10/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,941,6,80,36
11/10/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1531,14,57,0
11/10/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1903,9,426,1
11/10/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,1226,5,137,8
11/10/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,332,0,32,0
11/10/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2028,3,57,1
11/10/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1019,18,115,1
11/10/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,312,1,164,1
11/10/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3108,7,189,26
11/10/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1670,0,62,0
11/10/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1354,7,129,14
11/10/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2263,28,164,2
11/10/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,46,0
11/10/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1763,2,81,0
11/10/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1927,1,134,15
11/9/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3136,8,190,2
11/9/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1016,2,80,0
11/9/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1164,2,365,33
11/9/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1465,0,294,5
11/9/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1414,4,117,0
11/9/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,951,1,248,123
11/9/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,896,1,190,11
11/9/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,665,19,149,4
11/9/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1553,30,141,1
11/9/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,508,1,19,0
11/9/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2494,13,197,0
11/9/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,731,12,210,1
11/9/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1291,7,97,43
11/9/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2033,1,113,0
11/9/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2737,21,85,1
11/9/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1815,9,394,5
11/9/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
11/9/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1377,2,436,4
11/9/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2076,2,27,0
11/9/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1579,1,132,0
11/9/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,940,6,579,39
11/9/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1531,14,117,0
11/9/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1903,9,199,2
11/9/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,1226,5,311,8
11/9/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,332,0,7,0
11/9/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2028,3,288,1
11/9/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1019,18,197,1
11/9/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,312,1,73,1
11/9/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3108,7,171,26
11/9/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1670,0,31,0
11/9/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1353,7,200,14
11/9/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2263,28,153,2
11/9/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,163,0
11/9/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1763,2,15,0
11/9/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1927,1,313,15
11/8/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3136,8,79,2
11/8/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1016,2,88,0
11/8/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1156,2,101,25
11/8/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1465,0,583,6
11/8/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1414,4,144,0
11/8/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,950,1,124,122
11/8/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,896,1,137,11
11/8/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,665,19,140,4
11/8/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1553,30,114,1
11/8/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,508,1,19,0
11/8/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2494,13,96,0
11/8/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,730,12,82,0
11/8/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1291,7,205,47
11/8/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2033,1,98,0
11/8/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2737,21,123,1
11/8/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1814,9,66,4
11/8/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
11/8/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1377,2,96,4
11/8/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2076,2,130,0
11/8/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1579,1,33,0
11/8/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,927,6,78,26
11/8/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1531,14,41,0
11/8/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1903,9,91,3
11/8/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,1226,5,500,8
11/8/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,332,0,19,0
11/8/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2028,3,51,1
11/8/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1019,18,164,1
11/8/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,312,1,28,1
11/8/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3108,7,472,63
11/8/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1670,0,59,0
11/8/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1345,7,45,6
11/8/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2263,28,83,2
11/8/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,45,0
11/8/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1763,2,64,0
11/8/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1926,1,729,17
11/7/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3136,8,7,2
11/7/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1016,2,13,0
11/7/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1156,2,16,25
11/7/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1465,0,22,6
11/7/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1414,4,37,0
11/7/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,942,1,39,115
11/7/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,896,1,6,11
11/7/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,665,19,86,4
11/7/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1553,30,60,1
11/7/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,508,1,16,0
11/7/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2494,13,0,0
11/7/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,730,12,25,0
11/7/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1285,7,33,41
11/7/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2033,1,11,0
11/7/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2737,21,85,2
11/7/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1814,9,19,4
11/7/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
11/7/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1377,2,56,4
11/7/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2076,2,5,0
11/7/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1579,1,19,0
11/7/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,927,6,37,27
11/7/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1531,14,17,0
11/7/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1903,9,45,3
11/7/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,1226,5,79,8
11/7/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,332,0,10,0
11/7/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2028,3,32,1
11/7/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1019,18,22,1
11/7/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,311,1,20,0
11/7/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3106,7,54,61
11/7/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1670,0,106,0
11/7/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1345,7,40,6
11/7/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2263,28,26,2
11/7/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,50,0
11/7/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1763,2,75,0
11/7/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1923,1,94,14
11/6/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3136,8,25,2
11/6/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1016,2,5,0
11/6/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1155,2,10,24
11/6/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1465,0,11,6
11/6/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1414,4,23,0
11/6/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,942,1,135,116
11/6/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,896,1,36,11
11/6/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,665,19,71,4
11/6/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1553,30,59,1
11/6/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,508,1,16,0
11/6/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2494,13,3,0
11/6/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,730,12,11,0
11/6/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1285,7,44,41
11/6/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2033,1,56,0
11/6/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2737,21,12,2
11/6/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1812,9,24,2
11/6/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
11/6/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1377,2,96,4
11/6/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2076,2,5,0
11/6/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1579,1,25,0
11/6/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,927,6,31,27
11/6/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1531,14,83,0
11/6/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1903,9,31,3
11/6/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,1226,5,178,8
11/6/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,332,0,24,0
11/6/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2028,3,16,2
11/6/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1019,18,49,2
11/6/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,311,1,24,0
11/6/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3105,7,44,60
11/6/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1670,0,75,0
11/6/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1345,7,28,6
11/6/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2263,28,23,2
11/6/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,16,0
11/6/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1763,2,27,0
11/6/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1923,1,346,14
11/5/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3136,8,94,2
11/5/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1016,2,43,0
11/5/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1154,2,58,23
11/5/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1465,0,182,6
11/5/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1414,4,37,0
11/5/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,936,1,254,110
11/5/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,896,1,415,13
11/5/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,665,19,142,4
11/5/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1553,30,80,1
11/5/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,508,1,35,0
11/5/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2494,13,81,0
11/5/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,730,12,98,0
11/5/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1285,7,54,44
11/5/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2033,1,233,1
11/5/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2737,21,68,2
11/5/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1812,9,57,2
11/5/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
11/5/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1377,2,96,4
11/5/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2076,2,40,0
11/5/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1579,1,83,0
11/5/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,927,6,961,27
11/5/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1531,14,20,0
11/5/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1903,9,402,3
11/5/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,1226,5,459,8
11/5/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,332,0,20,0
11/5/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2028,3,51,2
11/5/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1019,18,113,2
11/5/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,311,1,64,0
11/5/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3104,7,314,67
11/5/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1670,0,50,0
11/5/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1344,7,98,5
11/5/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2263,28,119,2
11/5/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,53,0
11/5/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1763,2,21,0
11/5/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1923,1,274,16
11/4/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3134,8,50,0
11/4/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1016,2,103,0
11/4/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1154,2,230,23
11/4/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1463,0,26,4
11/4/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1414,4,72,0
11/4/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,930,1,229,104
11/4/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,891,1,224,8
11/4/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,665,19,102,4
11/4/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1553,30,164,1
11/4/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,508,1,9,0
11/4/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2494,13,123,0
11/4/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,730,12,89,0
11/4/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1284,7,86,44
11/4/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2033,1,187,1
11/4/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2736,21,73,1
11/4/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1811,9,62,1
11/4/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
11/4/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1377,2,272,4
11/4/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2076,2,78,0
11/4/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1579,1,64,0
11/4/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,927,6,238,27
11/4/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1531,14,89,0
11/4/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1903,9,82,3
11/4/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,1226,5,382,8
11/4/2021,Pelican Bay State Prison (PBSP),41.782680999999997,-124.16703,332,0,25,0
11/4/2021,Pleasant Valley State Prison (PVSP),36.194735999999999,-120.30865,2028,3,109,2
11/4/2021,Richard J. Donovan Correctional Facility (RJD),32.572602000000003,-116.918724,1019,18,111,2
11/4/2021,California State Prison-Sacramento (SAC),38.694032999999997,-121.152413,311,1,57,0
11/4/2021,Substance Abuse Treatment Facility (SATF),36.177360999999998,-119.82042,3095,7,140,61
11/4/2021,Sierra Conservation Center (SCC),37.867243000000002,-120.49157,1670,0,106,1
11/4/2021,California State Prison-Solano (SOL),38.344009999999997,-121.95333,1342,7,99,3
11/4/2021,San Quentin State Prison (SQ),37.943365,-122.49029,2263,28,111,2
11/4/2021,Salinas Valley State Prison (SVSP),36.518179000000003,-121.42557,684,6,74,0
11/4/2021,Valley State Prison (VSP),37.127524999999999,-120.50574,1763,2,51,0
11/4/2021,Wasco State Prison (WSP),35.605044999999997,-119.37143,1923,1,513,16
11/3/2021,Avenal State Prison (ASP),35.930765999999998,-120.10057,3134,8,34,0
11/3/2021,California City Correctional Facility (CAC),35.139327000000002,-117.91473,1016,2,36,0
11/3/2021,Calipatria State Prison (CAL),33.131763999999997,-115.51208,1137,2,263,6
11/3/2021,California Correctional Center (CCC),40.446063000000002,-120.664132,1463,0,43,4
11/3/2021,California Correctional Institution (CCI),35.132672999999997,-118.50781,1414,4,36,0
11/3/2021,Central California Women's Facility (CCWF),37.100417,-120.27864,911,1,739,85
11/3/2021,California State Prison-Centinela (CEN),32.853470999999999,-115.58942,891,1,227,8
11/3/2021,California Health Care Facility (CHCF),37.955474000000002,-121.19064,665,19,233,4
11/3/2021,California Institution for Men (CIM),34.015962999999999,-117.68737,1553,30,62,1
11/3/2021,California Institution for Women (CIW),33.903803000000003,-117.60221,508,1,321,0
11/3/2021,California Men's Colony (CMC),35.221085000000002,-120.636399,2494,13,117,0
11/3/2021,California Medical Facility (CMF),38.348959999999998,-121.908324,730,12,50,0
11/3/2021,California State Prison-Corcoran (COR),36.085341999999997,-119.5548,1284,7,62,44
11/3/2021,California Rehabilitation Center (CRC),33.925885000000001,-117.55978,2033,1,92,1
11/3/2021,Correctional Training Facility (CTF),36.411760000000001,-121.32617,2736,21,203,1
11/3/2021,Chuckawalla Valley State Prison (CVSP),33.628332999999998,-114.61905,1811,9,25,1
11/3/2021,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
11/3/2021,Folsom State Prison (FSP),38.672127000000003,-121.15783,1376,2,108,3
11/3/2021,High Desert State Prison (HDSP),40.474950999999997,-120.67685,2076,2,8,0
11/3/2021,Ironwood State Prison (ISP),33.598689999999998,-114.652517,1579,1,13,0
11/3/2021,Kern Valley State Prison (KVSP),35.771875999999999,-119.26984,926,6,593,26
11/3/2021,California State Prison-Los Angeles County (LAC),34.728856999999998,-118.32683,1531,14,113,0
11/3/2021,Mule Creek State Prison (MCSP),38.346131999999997,-120.94516,1903,9,217,4
11/3/2021,North Kern State Prison (NKSP),35.774966999999997,-119.23371,1225,5,152,7
