FlairSentiment,const,Week Number,case number,death number,Type_Prison,Level_Federal,Level_State,Type_case number,Type_death number
0,1.0,76,393.0,3.0,0,0,0,0.0,0.0
0,1.0,76,393.0,3.0,0,0,0,0.0,0.0
0,1.0,76,393.0,3.0,0,0,0,0.0,0.0
0,1.0,76,393.0,3.0,0,0,0,0.0,0.0
0,1.0,76,393.0,3.0,0,0,0,0.0,0.0
0,1.0,76,393.0,3.0,0,0,0,0.0,0.0
0,1.0,76,393.0,3.0,0,0,0,0.0,0.0
0,1.0,76,393.0,3.0,0,0,0,0.0,0.0
0,1.0,76,393.0,3.0,0,0,0,0.0,0.0
0,1.0,76,393.0,3.0,0,0,0,0.0,0.0
0,1.0,76,393.0,3.0,0,0,0,0.0,0.0
0,1.0,76,393.0,3.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,74,305.0,1.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,75,286.0,5.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,77,506.0,3.0,0,0,0,0.0,0.0
0,1.0,84,341.0,0.0,0,0,0,0.0,0.0
0,1.0,87,374.0,2.0,0,0,0,0.0,0.0
0,1.0,94,135.0,1.0,0,0,0,0.0,0.0
0,1.0,100,100.0,3.0,0,0,0,0.0,0.0
0,1.0,84,0.0,0.0,1,0,1,0.0,0.0
0,1.0,84,0.0,0.0,1,0,1,0.0,0.0
0,1.0,84,0.0,0.0,1,0,1,0.0,0.0
0,1.0,84,0.0,0.0,1,0,1,0.0,0.0
0,1.0,85,90336.0,791.0,0,0,1,0.0,0.0
0,1.0,86,3482.0,42.0,0,0,0,0.0,0.0
0,1.0,86,3482.0,42.0,0,0,0,0.0,0.0
0,1.0,87,3258.0,38.0,0,0,0,0.0,0.0
0,1.0,87,3258.0,38.0,0,0,0,0.0,0.0
0,1.0,87,3258.0,38.0,0,0,0,0.0,0.0
0,1.0,88,2913.0,51.0,0,0,0,0.0,0.0
0,1.0,88,2913.0,51.0,0,0,0,0.0,0.0
0,1.0,89,2562.0,39.0,0,0,0,0.0,0.0
0,1.0,89,2562.0,39.0,0,0,0,0.0,0.0
0,1.0,89,2562.0,39.0,0,0,0,0.0,0.0
0,1.0,90,2065.0,46.0,0,0,0,0.0,0.0
0,1.0,92,1923.0,31.0,0,0,0,0.0,0.0
0,1.0,86,786.0,3.0,0,0,0,0.0,0.0
0,1.0,87,2098.0,40.0,0,0,0,0.0,0.0
0,1.0,87,2098.0,40.0,0,0,0,0.0,0.0
0,1.0,87,2098.0,40.0,0,0,0,0.0,0.0
0,1.0,88,1723.0,37.0,0,0,0,0.0,0.0
0,1.0,88,1723.0,37.0,0,0,0,0.0,0.0
0,1.0,88,1723.0,37.0,0,0,0,0.0,0.0
0,1.0,88,1723.0,37.0,0,0,0,0.0,0.0
0,1.0,88,1723.0,37.0,0,0,0,0.0,0.0
1,1.0,89,1615.0,39.0,0,0,0,0.0,0.0
0,1.0,87,14218.0,220.0,0,0,0,0.0,0.0
0,1.0,87,14218.0,220.0,0,0,0,0.0,0.0
0,1.0,87,14218.0,220.0,0,0,0,0.0,0.0
0,1.0,87,14218.0,220.0,0,0,0,0.0,0.0
0,1.0,87,14218.0,220.0,0,0,0,0.0,0.0
0,1.0,87,14218.0,220.0,0,0,0,0.0,0.0
0,1.0,87,14218.0,220.0,0,0,0,0.0,0.0
0,1.0,87,14218.0,220.0,0,0,0,0.0,0.0
1,1.0,88,12028.0,191.0,0,0,0,0.0,0.0
1,1.0,88,12028.0,191.0,0,0,0,0.0,0.0
1,1.0,88,12028.0,191.0,0,0,0,0.0,0.0
1,1.0,88,12028.0,191.0,0,0,0,0.0,0.0
0,1.0,89,10398.0,151.0,0,0,0,0.0,0.0
0,1.0,89,10398.0,151.0,0,0,0,0.0,0.0
0,1.0,89,10398.0,151.0,0,0,0,0.0,0.0
0,1.0,89,10398.0,151.0,0,0,0,0.0,0.0
0,1.0,87,118.0,3.0,0,0,0,0.0,0.0
0,1.0,89,113.0,0.0,0,0,0,0.0,0.0
1,1.0,88,879.0,17.0,1,1,0,879.0,17.0
1,1.0,88,879.0,17.0,1,1,0,879.0,17.0
1,1.0,88,879.0,17.0,1,1,0,879.0,17.0
1,1.0,88,879.0,17.0,1,1,0,879.0,17.0
1,1.0,88,879.0,17.0,1,1,0,879.0,17.0
1,1.0,88,879.0,17.0,1,1,0,879.0,17.0
1,1.0,88,879.0,17.0,1,1,0,879.0,17.0
1,1.0,88,879.0,17.0,1,1,0,879.0,17.0
1,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,88,879.0,17.0,1,1,0,879.0,17.0
0,1.0,89,773.0,12.0,1,1,0,773.0,12.0
0,1.0,89,773.0,12.0,1,1,0,773.0,12.0
0,1.0,89,773.0,12.0,1,1,0,773.0,12.0
0,1.0,89,773.0,12.0,1,1,0,773.0,12.0
0,1.0,89,773.0,12.0,1,1,0,773.0,12.0
0,1.0,89,773.0,12.0,1,1,0,773.0,12.0
0,1.0,89,773.0,12.0,1,1,0,773.0,12.0
0,1.0,89,773.0,12.0,1,1,0,773.0,12.0
0,1.0,89,773.0,12.0,1,1,0,773.0,12.0
1,1.0,89,773.0,12.0,1,1,0,773.0,12.0
1,1.0,89,773.0,12.0,1,1,0,773.0,12.0
1,1.0,89,773.0,12.0,1,1,0,773.0,12.0
1,1.0,89,773.0,12.0,1,1,0,773.0,12.0
1,1.0,89,773.0,12.0,1,1,0,773.0,12.0
1,1.0,89,773.0,12.0,1,1,0,773.0,12.0
1,1.0,89,773.0,12.0,1,1,0,773.0,12.0
1,1.0,89,773.0,12.0,1,1,0,773.0,12.0
1,1.0,89,773.0,12.0,1,1,0,773.0,12.0
0,1.0,88,1702.0,22.0,0,0,0,0.0,0.0
0,1.0,97,641.0,33.0,0,0,0,0.0,0.0
0,1.0,113,316.0,9.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,88,879.0,17.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,90,721.0,13.0,0,0,0,0.0,0.0
0,1.0,90,721.0,13.0,0,0,0,0.0,0.0
0,1.0,90,721.0,13.0,0,0,0,0.0,0.0
0,1.0,90,721.0,13.0,0,0,0,0.0,0.0
0,1.0,90,721.0,13.0,0,0,0,0.0,0.0
0,1.0,90,721.0,13.0,0,0,0,0.0,0.0
0,1.0,90,721.0,13.0,0,0,0,0.0,0.0
0,1.0,90,721.0,13.0,0,0,0,0.0,0.0
0,1.0,90,721.0,13.0,0,0,0,0.0,0.0
0,1.0,92,511.0,11.0,0,0,0,0.0,0.0
0,1.0,92,511.0,11.0,0,0,0,0.0,0.0
0,1.0,92,511.0,11.0,0,0,0,0.0,0.0
0,1.0,92,511.0,11.0,0,0,0,0.0,0.0
0,1.0,92,511.0,11.0,0,0,0,0.0,0.0
0,1.0,92,511.0,11.0,0,0,0,0.0,0.0
0,1.0,92,511.0,11.0,0,0,0,0.0,0.0
0,1.0,92,511.0,11.0,0,0,0,0.0,0.0
0,1.0,92,511.0,11.0,0,0,0,0.0,0.0
0,1.0,105,3607.0,11.0,0,0,0,0.0,0.0
0,1.0,105,3607.0,11.0,0,0,0,0.0,0.0
0,1.0,105,3607.0,11.0,0,0,0,0.0,0.0
0,1.0,105,3607.0,11.0,0,0,0,0.0,0.0
0,1.0,105,3607.0,11.0,0,0,0,0.0,0.0
0,1.0,105,3607.0,11.0,0,0,0,0.0,0.0
0,1.0,105,3607.0,11.0,0,0,0,0.0,0.0
0,1.0,105,3607.0,11.0,0,0,0,0.0,0.0
0,1.0,105,3607.0,11.0,0,0,0,0.0,0.0
0,1.0,89,2562.0,39.0,1,1,0,2562.0,39.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,89,773.0,12.0,0,0,0,0.0,0.0
0,1.0,90,2603.0,72.0,1,1,0,2603.0,72.0
0,1.0,90,2603.0,72.0,1,1,0,2603.0,72.0
0,1.0,91,7929.0,129.0,0,0,0,0.0,0.0
0,1.0,91,7929.0,129.0,0,0,0,0.0,0.0
0,1.0,92,6683.0,111.0,0,0,0,0.0,0.0
0,1.0,98,7113.0,85.0,0,0,0,0.0,0.0
0,1.0,92,6683.0,111.0,0,0,0,0.0,0.0
0,1.0,92,6683.0,111.0,0,0,0,0.0,0.0
0,1.0,92,6683.0,111.0,0,0,0,0.0,0.0
0,1.0,92,6683.0,111.0,0,0,0,0.0,0.0
0,1.0,92,6683.0,111.0,0,0,0,0.0,0.0
0,1.0,92,6683.0,111.0,0,0,0,0.0,0.0
0,1.0,92,6683.0,111.0,0,0,0,0.0,0.0
0,1.0,92,6683.0,111.0,0,0,0,0.0,0.0
0,1.0,92,2069.0,54.0,0,0,0,0.0,0.0
0,1.0,92,2069.0,54.0,0,0,0,0.0,0.0
0,1.0,92,2069.0,54.0,0,0,0,0.0,0.0
0,1.0,92,2069.0,54.0,0,0,0,0.0,0.0
0,1.0,93,2135.0,31.0,0,0,0,0.0,0.0
0,1.0,93,2135.0,31.0,0,0,0,0.0,0.0
0,1.0,93,2135.0,31.0,0,0,0,0.0,0.0
0,1.0,93,2135.0,31.0,0,0,0,0.0,0.0
0,1.0,96,831.0,30.0,0,0,0,0.0,0.0
0,1.0,96,831.0,30.0,0,0,0,0.0,0.0
0,1.0,96,831.0,30.0,0,0,0,0.0,0.0
0,1.0,96,831.0,30.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,97,535.0,5.0,0,0,0,0.0,0.0
0,1.0,100,839.0,5.0,0,0,0,0.0,0.0
0,1.0,100,839.0,5.0,0,0,0,0.0,0.0
0,1.0,100,839.0,5.0,0,0,0,0.0,0.0
0,1.0,100,839.0,5.0,0,0,0,0.0,0.0
