Date,InstitutionName,Latitude,Longitude,TotalConfirmed,TotalDeaths,DistinctPatientsTested,NewInTheLast14Days
9/4/2023,Avenal State Prison (ASP),35.930766,-120.10057,4373,8,1,5
9/4/2023,California City Correctional Facility (CAC),35.139327,-117.91473,1923,2,0,0
9/4/2023,Calipatria State Prison (CAL),33.131764,-115.51208,1496,3,1,0
9/4/2023,California Correctional Center (CCC),40.446063,-120.664132,2598,0,0,0
9/4/2023,California Correctional Institution (CCI),35.132673,-118.50781,1861,4,10,6
9/4/2023,Central California Women's Facility (CCWF),37.100417,-120.27864,2526,1,10,7
9/4/2023,California State Prison-Centinela (CEN),32.853471,-115.58942,1212,1,0,2
9/4/2023,California Health Care Facility (CHCF),37.955474,-121.19064,2272,25,125,3
9/4/2023,California Institution for Men (CIM),34.015963,-117.68737,3956,30,0,0
9/4/2023,California Institution for Women (CIW),33.903803,-117.60221,1205,1,200,53
9/4/2023,California Men's Colony (CMC),35.221085,-120.636399,3826,13,0,0
9/4/2023,California Medical Facility (CMF),38.34896,-121.908324,2122,14,35,2
9/4/2023,California State Prison-Corcoran (COR),36.085342,-119.5548,2627,9,1,0
9/4/2023,California Rehabilitation Center (CRC),33.925885,-117.55978,4292,1,4,0
9/4/2023,Correctional Training Facility (CTF),36.41176,-121.32617,3590,21,3,1
9/4/2023,Chuckawalla Valley State Prison (CVSP),33.628333,-114.61905,2852,9,0,0
9/4/2023,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
9/4/2023,Folsom State Prison (FSP),38.672127,-121.15783,3065,2,0,0
9/4/2023,High Desert State Prison (HDSP),40.474951,-120.67685,2335,2,0,0
9/4/2023,Ironwood State Prison (ISP),33.59869,-114.652517,3184,1,0,0
9/4/2023,Kern Valley State Prison (KVSP),35.771876,-119.26984,1519,7,0,1
9/4/2023,California State Prison-Los Angeles County (LAC),34.728857,-118.32683,2339,15,2,0
9/4/2023,Mule Creek State Prison (MCSP),38.346132,-120.94516,3483,9,2,1
9/4/2023,North Kern State Prison (NKSP),35.774967,-119.23371,4912,6,44,71
9/4/2023,Pelican Bay State Prison (PBSP),41.782681,-124.16703,1011,0,1,0
9/4/2023,Pleasant Valley State Prison (PVSP),36.194736,-120.30865,2794,3,2,1
9/4/2023,Richard J. Donovan Correctional Facility (RJD),32.572602,-116.918724,1877,21,3,22
9/4/2023,California State Prison-Sacramento (SAC),38.694033,-121.152413,1029,2,1,0
9/4/2023,Substance Abuse Treatment Facility (SATF),36.177361,-119.82042,4923,8,1,2
9/4/2023,Sierra Conservation Center (SCC),37.867243,-120.49157,3653,0,0,6
9/4/2023,California State Prison-Solano (SOL),38.34401,-121.95333,2120,7,3,5
9/4/2023,San Quentin State Prison (SQ),37.943365,-122.49029,3386,28,2,1
9/4/2023,Salinas Valley State Prison (SVSP),36.518179,-121.42557,1312,6,3,2
9/4/2023,Valley State Prison (VSP),37.127525,-120.50574,2306,2,22,20
9/4/2023,Wasco State Prison (WSP),35.605045,-119.37143,5615,2,54,21
9/3/2023,Avenal State Prison (ASP),35.930766,-120.10057,4373,8,0,5
9/3/2023,California City Correctional Facility (CAC),35.139327,-117.91473,1923,2,0,0
9/3/2023,Calipatria State Prison (CAL),33.131764,-115.51208,1496,3,0,0
9/3/2023,California Correctional Center (CCC),40.446063,-120.664132,2598,0,0,0
9/3/2023,California Correctional Institution (CCI),35.132673,-118.50781,1861,4,11,7
9/3/2023,Central California Women's Facility (CCWF),37.100417,-120.27864,2526,1,0,7
9/3/2023,California State Prison-Centinela (CEN),32.853471,-115.58942,1212,1,0,2
9/3/2023,California Health Care Facility (CHCF),37.955474,-121.19064,2272,25,126,3
9/3/2023,California Institution for Men (CIM),34.015963,-117.68737,3956,30,0,0
9/3/2023,California Institution for Women (CIW),33.903803,-117.60221,1203,1,166,51
9/3/2023,California Men's Colony (CMC),35.221085,-120.636399,3826,13,1,0
9/3/2023,California Medical Facility (CMF),38.34896,-121.908324,2122,14,20,2
9/3/2023,California State Prison-Corcoran (COR),36.085342,-119.5548,2627,9,0,0
9/3/2023,California Rehabilitation Center (CRC),33.925885,-117.55978,4292,1,0,0
9/3/2023,Correctional Training Facility (CTF),36.41176,-121.32617,3589,21,1,0
9/3/2023,Chuckawalla Valley State Prison (CVSP),33.628333,-114.61905,2852,9,0,0
9/3/2023,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
9/3/2023,Folsom State Prison (FSP),38.672127,-121.15783,3065,2,0,0
9/3/2023,High Desert State Prison (HDSP),40.474951,-120.67685,2335,2,0,0
9/3/2023,Ironwood State Prison (ISP),33.59869,-114.652517,3184,1,0,0
9/3/2023,Kern Valley State Prison (KVSP),35.771876,-119.26984,1519,7,0,1
9/3/2023,California State Prison-Los Angeles County (LAC),34.728857,-118.32683,2339,15,0,0
9/3/2023,Mule Creek State Prison (MCSP),38.346132,-120.94516,3483,9,1,1
9/3/2023,North Kern State Prison (NKSP),35.774967,-119.23371,4912,6,176,71
9/3/2023,Pelican Bay State Prison (PBSP),41.782681,-124.16703,1011,0,0,0
9/3/2023,Pleasant Valley State Prison (PVSP),36.194736,-120.30865,2793,3,0,0
9/3/2023,Richard J. Donovan Correctional Facility (RJD),32.572602,-116.918724,1876,21,11,21
9/3/2023,California State Prison-Sacramento (SAC),38.694033,-121.152413,1029,2,2,0
9/3/2023,Substance Abuse Treatment Facility (SATF),36.177361,-119.82042,4923,8,1,2
9/3/2023,Sierra Conservation Center (SCC),37.867243,-120.49157,3653,0,0,8
9/3/2023,California State Prison-Solano (SOL),38.34401,-121.95333,2120,7,2,5
9/3/2023,San Quentin State Prison (SQ),37.943365,-122.49029,3386,28,1,1
9/3/2023,Salinas Valley State Prison (SVSP),36.518179,-121.42557,1311,6,0,1
9/3/2023,Valley State Prison (VSP),37.127525,-120.50574,2302,2,11,17
9/3/2023,Wasco State Prison (WSP),35.605045,-119.37143,5615,2,0,21
9/2/2023,Avenal State Prison (ASP),35.930766,-120.10057,4373,8,0,5
9/2/2023,California City Correctional Facility (CAC),35.139327,-117.91473,1923,2,0,0
9/2/2023,Calipatria State Prison (CAL),33.131764,-115.51208,1496,3,0,0
9/2/2023,California Correctional Center (CCC),40.446063,-120.664132,2598,0,0,0
9/2/2023,California Correctional Institution (CCI),35.132673,-118.50781,1860,4,9,6
9/2/2023,Central California Women's Facility (CCWF),37.100417,-120.27864,2526,1,3,9
9/2/2023,California State Prison-Centinela (CEN),32.853471,-115.58942,1212,1,0,2
9/2/2023,California Health Care Facility (CHCF),37.955474,-121.19064,2272,25,174,3
9/2/2023,California Institution for Men (CIM),34.015963,-117.68737,3956,30,0,0
9/2/2023,California Institution for Women (CIW),33.903803,-117.60221,1200,1,151,48
9/2/2023,California Men's Colony (CMC),35.221085,-120.636399,3826,13,0,0
9/2/2023,California Medical Facility (CMF),38.34896,-121.908324,2122,14,28,3
9/2/2023,California State Prison-Corcoran (COR),36.085342,-119.5548,2627,9,0,0
9/2/2023,California Rehabilitation Center (CRC),33.925885,-117.55978,4292,1,0,0
9/2/2023,Correctional Training Facility (CTF),36.41176,-121.32617,3589,21,0,0
9/2/2023,Chuckawalla Valley State Prison (CVSP),33.628333,-114.61905,2852,9,0,0
9/2/2023,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
9/2/2023,Folsom State Prison (FSP),38.672127,-121.15783,3065,2,0,0
9/2/2023,High Desert State Prison (HDSP),40.474951,-120.67685,2335,2,0,0
9/2/2023,Ironwood State Prison (ISP),33.59869,-114.652517,3184,1,0,0
9/2/2023,Kern Valley State Prison (KVSP),35.771876,-119.26984,1519,7,0,1
9/2/2023,California State Prison-Los Angeles County (LAC),34.728857,-118.32683,2339,15,1,0
9/2/2023,Mule Creek State Prison (MCSP),38.346132,-120.94516,3482,9,0,0
9/2/2023,North Kern State Prison (NKSP),35.774967,-119.23371,4908,6,2,67
9/2/2023,Pelican Bay State Prison (PBSP),41.782681,-124.16703,1011,0,0,0
9/2/2023,Pleasant Valley State Prison (PVSP),36.194736,-120.30865,2793,3,0,0
9/2/2023,Richard J. Donovan Correctional Facility (RJD),32.572602,-116.918724,1876,21,3,23
9/2/2023,California State Prison-Sacramento (SAC),38.694033,-121.152413,1029,2,0,0
9/2/2023,Substance Abuse Treatment Facility (SATF),36.177361,-119.82042,4923,8,1,2
9/2/2023,Sierra Conservation Center (SCC),37.867243,-120.49157,3653,0,0,14
9/2/2023,California State Prison-Solano (SOL),38.34401,-121.95333,2119,7,3,4
9/2/2023,San Quentin State Prison (SQ),37.943365,-122.49029,3386,28,1,1
9/2/2023,Salinas Valley State Prison (SVSP),36.518179,-121.42557,1311,6,1,1
9/2/2023,Valley State Prison (VSP),37.127525,-120.50574,2296,2,0,11
9/2/2023,Wasco State Prison (WSP),35.605045,-119.37143,5615,2,1,21
9/1/2023,Avenal State Prison (ASP),35.930766,-120.10057,4373,8,3,5
9/1/2023,California City Correctional Facility (CAC),35.139327,-117.91473,1923,2,0,0
9/1/2023,Calipatria State Prison (CAL),33.131764,-115.51208,1496,3,0,0
9/1/2023,California Correctional Center (CCC),40.446063,-120.664132,2598,0,0,0
9/1/2023,California Correctional Institution (CCI),35.132673,-118.50781,1860,4,24,7
9/1/2023,Central California Women's Facility (CCWF),37.100417,-120.27864,2526,1,12,9
9/1/2023,California State Prison-Centinela (CEN),32.853471,-115.58942,1212,1,1,2
9/1/2023,California Health Care Facility (CHCF),37.955474,-121.19064,2272,25,289,3
9/1/2023,California Institution for Men (CIM),34.015963,-117.68737,3956,30,2,0
9/1/2023,California Institution for Women (CIW),33.903803,-117.60221,1199,1,190,47
9/1/2023,California Men's Colony (CMC),35.221085,-120.636399,3826,13,1,1
9/1/2023,California Medical Facility (CMF),38.34896,-121.908324,2122,14,49,3
9/1/2023,California State Prison-Corcoran (COR),36.085342,-119.5548,2627,9,0,1
9/1/2023,California Rehabilitation Center (CRC),33.925885,-117.55978,4292,1,1,0
9/1/2023,Correctional Training Facility (CTF),36.41176,-121.32617,3589,21,1,0
9/1/2023,Chuckawalla Valley State Prison (CVSP),33.628333,-114.61905,2852,9,0,0
9/1/2023,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
9/1/2023,Folsom State Prison (FSP),38.672127,-121.15783,3065,2,1,0
9/1/2023,High Desert State Prison (HDSP),40.474951,-120.67685,2335,2,1,0
9/1/2023,Ironwood State Prison (ISP),33.59869,-114.652517,3184,1,0,0
9/1/2023,Kern Valley State Prison (KVSP),35.771876,-119.26984,1519,7,9,1
9/1/2023,California State Prison-Los Angeles County (LAC),34.728857,-118.32683,2339,15,5,0
9/1/2023,Mule Creek State Prison (MCSP),38.346132,-120.94516,3482,9,0,0
9/1/2023,North Kern State Prison (NKSP),35.774967,-119.23371,4908,6,84,70
9/1/2023,Pelican Bay State Prison (PBSP),41.782681,-124.16703,1011,0,0,1
9/1/2023,Pleasant Valley State Prison (PVSP),36.194736,-120.30865,2793,3,0,0
9/1/2023,Richard J. Donovan Correctional Facility (RJD),32.572602,-116.918724,1875,21,8,22
9/1/2023,California State Prison-Sacramento (SAC),38.694033,-121.152413,1029,2,2,0
9/1/2023,Substance Abuse Treatment Facility (SATF),36.177361,-119.82042,4923,8,1,2
9/1/2023,Sierra Conservation Center (SCC),37.867243,-120.49157,3653,0,3,19
9/1/2023,California State Prison-Solano (SOL),38.34401,-121.95333,2118,7,2,3
9/1/2023,San Quentin State Prison (SQ),37.943365,-122.49029,3386,28,4,1
9/1/2023,Salinas Valley State Prison (SVSP),36.518179,-121.42557,1311,6,3,1
9/1/2023,Valley State Prison (VSP),37.127525,-120.50574,2296,2,9,15
9/1/2023,Wasco State Prison (WSP),35.605045,-119.37143,5614,2,123,21
8/31/2023,Avenal State Prison (ASP),35.930766,-120.10057,4373,8,1,5
8/31/2023,California City Correctional Facility (CAC),35.139327,-117.91473,1923,2,1,1
8/31/2023,Calipatria State Prison (CAL),33.131764,-115.51208,1496,3,0,0
8/31/2023,California Correctional Center (CCC),40.446063,-120.664132,2598,0,0,0
8/31/2023,California Correctional Institution (CCI),35.132673,-118.50781,1860,4,1,7
8/31/2023,Central California Women's Facility (CCWF),37.100417,-120.27864,2523,1,21,6
8/31/2023,California State Prison-Centinela (CEN),32.853471,-115.58942,1212,1,0,2
8/31/2023,California Health Care Facility (CHCF),37.955474,-121.19064,2272,25,187,3
8/31/2023,California Institution for Men (CIM),34.015963,-117.68737,3956,30,5,0
8/31/2023,California Institution for Women (CIW),33.903803,-117.60221,1195,1,172,43
8/31/2023,California Men's Colony (CMC),35.221085,-120.636399,3826,13,1,1
8/31/2023,California Medical Facility (CMF),38.34896,-121.908324,2122,14,47,4
8/31/2023,California State Prison-Corcoran (COR),36.085342,-119.5548,2627,9,14,1
8/31/2023,California Rehabilitation Center (CRC),33.925885,-117.55978,4292,1,2,0
8/31/2023,Correctional Training Facility (CTF),36.41176,-121.32617,3589,21,0,0
8/31/2023,Chuckawalla Valley State Prison (CVSP),33.628333,-114.61905,2852,9,0,0
8/31/2023,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
8/31/2023,Folsom State Prison (FSP),38.672127,-121.15783,3065,2,1,0
8/31/2023,High Desert State Prison (HDSP),40.474951,-120.67685,2335,2,0,0
8/31/2023,Ironwood State Prison (ISP),33.59869,-114.652517,3184,1,0,0
8/31/2023,Kern Valley State Prison (KVSP),35.771876,-119.26984,1519,7,1,1
8/31/2023,California State Prison-Los Angeles County (LAC),34.728857,-118.32683,2339,15,1,0
8/31/2023,Mule Creek State Prison (MCSP),38.346132,-120.94516,3482,9,2,0
8/31/2023,North Kern State Prison (NKSP),35.774967,-119.23371,4905,6,214,71
8/31/2023,Pelican Bay State Prison (PBSP),41.782681,-124.16703,1011,0,1,4
8/31/2023,Pleasant Valley State Prison (PVSP),36.194736,-120.30865,2793,3,0,0
8/31/2023,Richard J. Donovan Correctional Facility (RJD),32.572602,-116.918724,1872,21,6,19
8/31/2023,California State Prison-Sacramento (SAC),38.694033,-121.152413,1029,2,2,0
8/31/2023,Substance Abuse Treatment Facility (SATF),36.177361,-119.82042,4923,8,4,2
8/31/2023,Sierra Conservation Center (SCC),37.867243,-120.49157,3653,0,2,21
8/31/2023,California State Prison-Solano (SOL),38.34401,-121.95333,2117,7,5,2
8/31/2023,San Quentin State Prison (SQ),37.943365,-122.49029,3386,28,6,1
8/31/2023,Salinas Valley State Prison (SVSP),36.518179,-121.42557,1311,6,10,1
8/31/2023,Valley State Prison (VSP),37.127525,-120.50574,2296,2,9,16
8/31/2023,Wasco State Prison (WSP),35.605045,-119.37143,5613,2,130,23
8/30/2023,Avenal State Prison (ASP),35.930766,-120.10057,4373,8,7,5
8/30/2023,California City Correctional Facility (CAC),35.139327,-117.91473,1923,2,0,2
8/30/2023,Calipatria State Prison (CAL),33.131764,-115.51208,1496,3,3,0
8/30/2023,California Correctional Center (CCC),40.446063,-120.664132,2598,0,0,0
8/30/2023,California Correctional Institution (CCI),35.132673,-118.50781,1860,4,8,7
8/30/2023,Central California Women's Facility (CCWF),37.100417,-120.27864,2521,1,26,4
8/30/2023,California State Prison-Centinela (CEN),32.853471,-115.58942,1212,1,2,2
8/30/2023,California Health Care Facility (CHCF),37.955474,-121.19064,2272,25,327,3
8/30/2023,California Institution for Men (CIM),34.015963,-117.68737,3956,30,3,0
8/30/2023,California Institution for Women (CIW),33.903803,-117.60221,1191,1,202,39
8/30/2023,California Men's Colony (CMC),35.221085,-120.636399,3826,13,0,1
8/30/2023,California Medical Facility (CMF),38.34896,-121.908324,2122,14,49,4
8/30/2023,California State Prison-Corcoran (COR),36.085342,-119.5548,2627,9,2,1
8/30/2023,California Rehabilitation Center (CRC),33.925885,-117.55978,4292,1,2,0
8/30/2023,Correctional Training Facility (CTF),36.41176,-121.32617,3589,21,2,0
8/30/2023,Chuckawalla Valley State Prison (CVSP),33.628333,-114.61905,2852,9,6,0
8/30/2023,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
8/30/2023,Folsom State Prison (FSP),38.672127,-121.15783,3065,2,0,0
8/30/2023,High Desert State Prison (HDSP),40.474951,-120.67685,2335,2,3,0
8/30/2023,Ironwood State Prison (ISP),33.59869,-114.652517,3184,1,2,0
8/30/2023,Kern Valley State Prison (KVSP),35.771876,-119.26984,1519,7,5,1
8/30/2023,California State Prison-Los Angeles County (LAC),34.728857,-118.32683,2339,15,1,0
8/30/2023,Mule Creek State Prison (MCSP),38.346132,-120.94516,3482,9,4,0
8/30/2023,North Kern State Prison (NKSP),35.774967,-119.23371,4862,6,88,29
8/30/2023,Pelican Bay State Prison (PBSP),41.782681,-124.16703,1011,0,1,4
8/30/2023,Pleasant Valley State Prison (PVSP),36.194736,-120.30865,2793,3,0,0
8/30/2023,Richard J. Donovan Correctional Facility (RJD),32.572602,-116.918724,1868,21,10,15
8/30/2023,California State Prison-Sacramento (SAC),38.694033,-121.152413,1029,2,1,0
8/30/2023,Substance Abuse Treatment Facility (SATF),36.177361,-119.82042,4923,8,4,2
8/30/2023,Sierra Conservation Center (SCC),37.867243,-120.49157,3653,0,2,22
8/30/2023,California State Prison-Solano (SOL),38.34401,-121.95333,2116,7,0,1
8/30/2023,San Quentin State Prison (SQ),37.943365,-122.49029,3386,28,3,1
8/30/2023,Salinas Valley State Prison (SVSP),36.518179,-121.42557,1311,6,3,1
8/30/2023,Valley State Prison (VSP),37.127525,-120.50574,2291,2,8,14
8/30/2023,Wasco State Prison (WSP),35.605045,-119.37143,5612,2,129,24
8/29/2023,Avenal State Prison (ASP),35.930766,-120.10057,4372,8,23,4
8/29/2023,California City Correctional Facility (CAC),35.139327,-117.91473,1923,2,2,3
8/29/2023,Calipatria State Prison (CAL),33.131764,-115.51208,1496,3,0,0
8/29/2023,California Correctional Center (CCC),40.446063,-120.664132,2598,0,0,0
8/29/2023,California Correctional Institution (CCI),35.132673,-118.50781,1860,4,0,7
8/29/2023,Central California Women's Facility (CCWF),37.100417,-120.27864,2521,1,17,4
8/29/2023,California State Prison-Centinela (CEN),32.853471,-115.58942,1212,1,0,3
8/29/2023,California Health Care Facility (CHCF),37.955474,-121.19064,2271,25,190,2
8/29/2023,California Institution for Men (CIM),34.015963,-117.68737,3956,30,3,0
8/29/2023,California Institution for Women (CIW),33.903803,-117.60221,1183,1,28,31
8/29/2023,California Men's Colony (CMC),35.221085,-120.636399,3826,13,2,1
8/29/2023,California Medical Facility (CMF),38.34896,-121.908324,2122,14,52,7
8/29/2023,California State Prison-Corcoran (COR),36.085342,-119.5548,2627,9,6,1
8/29/2023,California Rehabilitation Center (CRC),33.925885,-117.55978,4292,1,5,0
8/29/2023,Correctional Training Facility (CTF),36.41176,-121.32617,3589,21,4,0
8/29/2023,Chuckawalla Valley State Prison (CVSP),33.628333,-114.61905,2852,9,2,0
8/29/2023,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
8/29/2023,Folsom State Prison (FSP),38.672127,-121.15783,3065,2,0,0
8/29/2023,High Desert State Prison (HDSP),40.474951,-120.67685,2335,2,3,0
8/29/2023,Ironwood State Prison (ISP),33.59869,-114.652517,3184,1,1,0
8/29/2023,Kern Valley State Prison (KVSP),35.771876,-119.26984,1519,7,2,1
8/29/2023,California State Prison-Los Angeles County (LAC),34.728857,-118.32683,2339,15,1,0
8/29/2023,Mule Creek State Prison (MCSP),38.346132,-120.94516,3482,9,2,0
8/29/2023,North Kern State Prison (NKSP),35.774967,-119.23371,4860,6,89,27
8/29/2023,Pelican Bay State Prison (PBSP),41.782681,-124.16703,1011,0,1,4
8/29/2023,Pleasant Valley State Prison (PVSP),36.194736,-120.30865,2793,3,4,0
8/29/2023,Richard J. Donovan Correctional Facility (RJD),32.572602,-116.918724,1864,21,56,11
8/29/2023,California State Prison-Sacramento (SAC),38.694033,-121.152413,1029,2,2,0
8/29/2023,Substance Abuse Treatment Facility (SATF),36.177361,-119.82042,4923,8,6,2
8/29/2023,Sierra Conservation Center (SCC),37.867243,-120.49157,3653,0,1,23
8/29/2023,California State Prison-Solano (SOL),38.34401,-121.95333,2116,7,7,1
8/29/2023,San Quentin State Prison (SQ),37.943365,-122.49029,3386,28,2,1
8/29/2023,Salinas Valley State Prison (SVSP),36.518179,-121.42557,1311,6,8,1
8/29/2023,Valley State Prison (VSP),37.127525,-120.50574,2291,2,6,15
8/29/2023,Wasco State Prison (WSP),35.605045,-119.37143,5611,2,74,26
8/28/2023,Avenal State Prison (ASP),35.930766,-120.10057,4372,8,6,4
8/28/2023,California City Correctional Facility (CAC),35.139327,-117.91473,1923,2,83,7
8/28/2023,Calipatria State Prison (CAL),33.131764,-115.51208,1496,3,0,0
8/28/2023,California Correctional Center (CCC),40.446063,-120.664132,2598,0,0,0
8/28/2023,California Correctional Institution (CCI),35.132673,-118.50781,1860,4,12,7
8/28/2023,Central California Women's Facility (CCWF),37.100417,-120.27864,2521,1,12,4
8/28/2023,California State Prison-Centinela (CEN),32.853471,-115.58942,1212,1,1,3
8/28/2023,California Health Care Facility (CHCF),37.955474,-121.19064,2270,25,296,1
8/28/2023,California Institution for Men (CIM),34.015963,-117.68737,3956,30,2,0
8/28/2023,California Institution for Women (CIW),33.903803,-117.60221,1178,1,176,26
8/28/2023,California Men's Colony (CMC),35.221085,-120.636399,3826,13,0,1
8/28/2023,California Medical Facility (CMF),38.34896,-121.908324,2122,14,39,7
8/28/2023,California State Prison-Corcoran (COR),36.085342,-119.5548,2627,9,2,1
8/28/2023,California Rehabilitation Center (CRC),33.925885,-117.55978,4292,1,8,0
8/28/2023,Correctional Training Facility (CTF),36.41176,-121.32617,3589,21,4,0
8/28/2023,Chuckawalla Valley State Prison (CVSP),33.628333,-114.61905,2852,9,2,0
8/28/2023,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
8/28/2023,Folsom State Prison (FSP),38.672127,-121.15783,3065,2,1,0
8/28/2023,High Desert State Prison (HDSP),40.474951,-120.67685,2335,2,3,0
8/28/2023,Ironwood State Prison (ISP),33.59869,-114.652517,3184,1,0,0
8/28/2023,Kern Valley State Prison (KVSP),35.771876,-119.26984,1519,7,3,1
8/28/2023,California State Prison-Los Angeles County (LAC),34.728857,-118.32683,2339,15,3,0
8/28/2023,Mule Creek State Prison (MCSP),38.346132,-120.94516,3482,9,3,0
8/28/2023,North Kern State Prison (NKSP),35.774967,-119.23371,4860,6,104,29
8/28/2023,Pelican Bay State Prison (PBSP),41.782681,-124.16703,1011,0,1,4
8/28/2023,Pleasant Valley State Prison (PVSP),36.194736,-120.30865,2793,3,0,0
8/28/2023,Richard J. Donovan Correctional Facility (RJD),32.572602,-116.918724,1860,21,8,8
8/28/2023,California State Prison-Sacramento (SAC),38.694033,-121.152413,1029,2,5,0
8/28/2023,Substance Abuse Treatment Facility (SATF),36.177361,-119.82042,4923,8,5,2
8/28/2023,Sierra Conservation Center (SCC),37.867243,-120.49157,3653,0,3,23
8/28/2023,California State Prison-Solano (SOL),38.34401,-121.95333,2115,7,0,0
8/28/2023,San Quentin State Prison (SQ),37.943365,-122.49029,3386,28,3,1
8/28/2023,Salinas Valley State Prison (SVSP),36.518179,-121.42557,1311,6,17,1
8/28/2023,Valley State Prison (VSP),37.127525,-120.50574,2290,2,7,17
8/28/2023,Wasco State Prison (WSP),35.605045,-119.37143,5608,2,89,27
8/27/2023,Avenal State Prison (ASP),35.930766,-120.10057,4370,8,1,2
8/27/2023,California City Correctional Facility (CAC),35.139327,-117.91473,1923,2,1,7
8/27/2023,Calipatria State Prison (CAL),33.131764,-115.51208,1496,3,0,0
8/27/2023,California Correctional Center (CCC),40.446063,-120.664132,2598,0,0,0
8/27/2023,California Correctional Institution (CCI),35.132673,-118.50781,1859,4,1,6
8/27/2023,Central California Women's Facility (CCWF),37.100417,-120.27864,2521,1,0,6
8/27/2023,California State Prison-Centinela (CEN),32.853471,-115.58942,1212,1,0,3
8/27/2023,California Health Care Facility (CHCF),37.955474,-121.19064,2270,25,156,1
8/27/2023,California Institution for Men (CIM),34.015963,-117.68737,3956,30,0,0
8/27/2023,California Institution for Women (CIW),33.903803,-117.60221,1172,1,25,20
8/27/2023,California Men's Colony (CMC),35.221085,-120.636399,3826,13,2,1
8/27/2023,California Medical Facility (CMF),38.34896,-121.908324,2122,14,0,7
8/27/2023,California State Prison-Corcoran (COR),36.085342,-119.5548,2627,9,1,1
8/27/2023,California Rehabilitation Center (CRC),33.925885,-117.55978,4292,1,0,0
8/27/2023,Correctional Training Facility (CTF),36.41176,-121.32617,3589,21,0,0
8/27/2023,Chuckawalla Valley State Prison (CVSP),33.628333,-114.61905,2852,9,2,0
8/27/2023,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
8/27/2023,Folsom State Prison (FSP),38.672127,-121.15783,3065,2,0,0
8/27/2023,High Desert State Prison (HDSP),40.474951,-120.67685,2335,2,2,0
8/27/2023,Ironwood State Prison (ISP),33.59869,-114.652517,3184,1,1,0
8/27/2023,Kern Valley State Prison (KVSP),35.771876,-119.26984,1519,7,0,1
8/27/2023,California State Prison-Los Angeles County (LAC),34.728857,-118.32683,2339,15,0,0
8/27/2023,Mule Creek State Prison (MCSP),38.346132,-120.94516,3482,9,0,0
8/27/2023,North Kern State Prison (NKSP),35.774967,-119.23371,4860,6,5,29
8/27/2023,Pelican Bay State Prison (PBSP),41.782681,-124.16703,1011,0,1,5
8/27/2023,Pleasant Valley State Prison (PVSP),36.194736,-120.30865,2793,3,0,0
8/27/2023,Richard J. Donovan Correctional Facility (RJD),32.572602,-116.918724,1860,21,0,9
8/27/2023,California State Prison-Sacramento (SAC),38.694033,-121.152413,1029,2,1,0
8/27/2023,Substance Abuse Treatment Facility (SATF),36.177361,-119.82042,4922,8,1,2
8/27/2023,Sierra Conservation Center (SCC),37.867243,-120.49157,3653,0,1,23
8/27/2023,California State Prison-Solano (SOL),38.34401,-121.95333,2115,7,0,0
8/27/2023,San Quentin State Prison (SQ),37.943365,-122.49029,3385,28,0,0
8/27/2023,Salinas Valley State Prison (SVSP),36.518179,-121.42557,1311,6,2,1
8/27/2023,Valley State Prison (VSP),37.127525,-120.50574,2290,2,10,17
8/27/2023,Wasco State Prison (WSP),35.605045,-119.37143,5606,2,0,26
8/26/2023,Avenal State Prison (ASP),35.930766,-120.10057,4370,8,3,3
8/26/2023,California City Correctional Facility (CAC),35.139327,-117.91473,1923,2,0,7
8/26/2023,Calipatria State Prison (CAL),33.131764,-115.51208,1496,3,1,0
8/26/2023,California Correctional Center (CCC),40.446063,-120.664132,2598,0,0,0
8/26/2023,California Correctional Institution (CCI),35.132673,-118.50781,1859,4,12,6
8/26/2023,Central California Women's Facility (CCWF),37.100417,-120.27864,2521,1,0,6
8/26/2023,California State Prison-Centinela (CEN),32.853471,-115.58942,1212,1,0,3
8/26/2023,California Health Care Facility (CHCF),37.955474,-121.19064,2270,25,297,1
8/26/2023,California Institution for Men (CIM),34.015963,-117.68737,3956,30,0,0
8/26/2023,California Institution for Women (CIW),33.903803,-117.60221,1172,1,177,20
8/26/2023,California Men's Colony (CMC),35.221085,-120.636399,3826,13,0,1
8/26/2023,California Medical Facility (CMF),38.34896,-121.908324,2122,14,1,7
8/26/2023,California State Prison-Corcoran (COR),36.085342,-119.5548,2627,9,0,1
8/26/2023,California Rehabilitation Center (CRC),33.925885,-117.55978,4292,1,0,0
8/26/2023,Correctional Training Facility (CTF),36.41176,-121.32617,3589,21,0,0
8/26/2023,Chuckawalla Valley State Prison (CVSP),33.628333,-114.61905,2852,9,3,0
8/26/2023,Deuel Vocational Institution (DVI),37.728417,-121.42399,545,0,0,0
8/26/2023,Folsom State Prison (FSP),38.672127,-121.15783,3065,2,0,0
