Filename,Sentiment,Polarity,Polarity_BoxCox,Negative Sentiment,Neutral Sentiment,Positive Sentiment,Compound Sentiment,prison_name,County,population,tags,Start Date,End Date,date,cases,deaths
Riverside_Smith_20210610_826_FULL,NEGATIVE,2.44379043580212E-05,-19.0430926178136,0.075,0.832,0.093,0.7728,Riverside_Smith,Riverside,2468145.0,[''],2021-05-11,2021-06-10,2021-06-10,1470,30
Riverside_Smith_20210610_826_FULL,NEGATIVE,2.44379043580212E-05,-19.0430926178136,0.075,0.832,0.093,0.7728,Riverside_Smith,Riverside,2468145.0,[''],2021-05-11,2021-06-10,2021-06-10,1470,30
Riverside_Smith_20210610_826_FULL,NEGATIVE,2.44379043580212E-05,-19.0430926178136,0.075,0.832,0.093,0.7728,Riverside_Smith,Riverside,2468145.0,[''],2021-05-11,2021-06-10,2021-06-10,1470,30
Riverside_Smith_20210610_826_FULL,NEGATIVE,2.44379043580212E-05,-19.0430926178136,0.075,0.832,0.093,0.7728,Riverside_Smith,Riverside,2468145.0,[''],2021-05-11,2021-06-10,2021-06-10,1470,30
NewFolsom_20210610_605_FULL,NEGATIVE,0.0002413392066955,-13.0648845763508,0.05,0.807,0.143,0.9994,NewFolsom,Sacramento,1567975.0,[''],2021-05-11,2021-06-10,2021-06-10,2503,29
Riverside_Smith_20210610_806_FULL,NEGATIVE,0.0027101039886475,-8.08664202333986,0.065,0.783,0.151,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-05-11,2021-06-10,2021-06-10,1470,30
Riverside_Smith_20210610_806_FULL,NEGATIVE,0.0027101039886475,-8.08664202333986,0.065,0.783,0.151,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-05-11,2021-06-10,2021-06-10,1470,30
Riverside_Smith_20210610_806_FULL,NEGATIVE,0.0027101039886475,-8.08664202333986,0.065,0.783,0.151,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-05-11,2021-06-10,2021-06-10,1470,30
Riverside_Smith_20210610_806_FULL,NEGATIVE,0.0027101039886475,-8.08664202333986,0.065,0.783,0.151,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-05-11,2021-06-10,2021-06-10,1470,30
Riverside_Smith_20210610_806_FULL,NEGATIVE,0.0027101039886475,-8.08664202333986,0.065,0.783,0.151,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-05-11,2021-06-10,2021-06-10,1470,30
Riverside_Smith_20210610_806_FULL,NEGATIVE,0.0027101039886475,-8.08664202333986,0.065,0.783,0.151,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-05-11,2021-06-10,2021-06-10,1470,30
Riverside_Smith_20210614_737_FULL,NEGATIVE,0.0025501847267151,-8.19750019934199,0.053,0.795,0.152,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-05-15,2021-06-14,2021-06-14,1391,25
Riverside_Smith_20210614_737_FULL,NEGATIVE,0.0025501847267151,-8.19750019934199,0.053,0.795,0.152,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-05-15,2021-06-14,2021-06-14,1391,25
Riverside_Smith_20210614_737_FULL,NEGATIVE,0.0025501847267151,-8.19750019934199,0.053,0.795,0.152,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-05-15,2021-06-14,2021-06-14,1391,25
Riverside_Smith_20210614_737_FULL,NEGATIVE,0.0025501847267151,-8.19750019934199,0.053,0.795,0.152,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-05-15,2021-06-14,2021-06-14,1391,25
Riverside_Smith_20210614_737_FULL,NEGATIVE,0.0025501847267151,-8.19750019934199,0.053,0.795,0.152,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-05-15,2021-06-14,2021-06-14,1391,25
Riverside_Smith_20210614_737_FULL,NEGATIVE,0.0025501847267151,-8.19750019934199,0.053,0.795,0.152,0.9994,Riverside_Smith,Riverside,2468145.0,[''],2021-05-15,2021-06-14,2021-06-14,1391,25
Riverside_Smith_20210616_801_FULL,NEGATIVE,0.0002719759941099,-12.7892750736311,0.055,0.842,0.103,0.9941,Riverside_Smith,Riverside,2468145.0,[''],2021-05-17,2021-06-16,2021-06-16,1414,23
Riverside_Smith_20210616_801_FULL,NEGATIVE,0.0002719759941099,-12.7892750736311,0.055,0.842,0.103,0.9941,Riverside_Smith,Riverside,2468145.0,[''],2021-05-17,2021-06-16,2021-06-16,1414,23
Riverside_Smith_20210616_801_FULL,NEGATIVE,0.0002719759941099,-12.7892750736311,0.055,0.842,0.103,0.9941,Riverside_Smith,Riverside,2468145.0,[''],2021-05-17,2021-06-16,2021-06-16,1414,23
Riverside_Smith_20210616_801_FULL,NEGATIVE,0.0002719759941099,-12.7892750736311,0.055,0.842,0.103,0.9941,Riverside_Smith,Riverside,2468145.0,[''],2021-05-17,2021-06-16,2021-06-16,1414,23
Riverside_Smith_20210616_801_FULL,NEGATIVE,0.0002719759941099,-12.7892750736311,0.055,0.842,0.103,0.9941,Riverside_Smith,Riverside,2468145.0,[''],2021-05-17,2021-06-16,2021-06-16,1414,23
Riverside_Smith_20210616_801_FULL,NEGATIVE,0.0002719759941099,-12.7892750736311,0.055,0.842,0.103,0.9941,Riverside_Smith,Riverside,2468145.0,[''],2021-05-17,2021-06-16,2021-06-16,1414,23
Riverside_Smith_20210617_519_FULL_Infection,NEGATIVE,0.0023165941238404,-8.37399568612482,0.009,0.864,0.127,0.9826,Riverside_Smith,Riverside,2468145.0,['Infection'],2021-05-18,2021-06-17,2021-06-17,1399,23
Riverside_Smith_20210617_519_FULL_Infection,NEGATIVE,0.0023165941238404,-8.37399568612482,0.009,0.864,0.127,0.9826,Riverside_Smith,Riverside,2468145.0,['Infection'],2021-05-18,2021-06-17,2021-06-17,1399,23
Riverside_Smith_20210617_519_FULL_Infection,NEGATIVE,0.0023165941238404,-8.37399568612482,0.009,0.864,0.127,0.9826,Riverside_Smith,Riverside,2468145.0,['Infection'],2021-05-18,2021-06-17,2021-06-17,1399,23
Riverside_Smith_20210617_519_FULL_Infection,NEGATIVE,0.0023165941238404,-8.37399568612482,0.009,0.864,0.127,0.9826,Riverside_Smith,Riverside,2468145.0,['Infection'],2021-05-18,2021-06-17,2021-06-17,1399,23
Riverside_Smith_20210617_519_FULL_Infection,NEGATIVE,0.0023165941238404,-8.37399568612482,0.009,0.864,0.127,0.9826,Riverside_Smith,Riverside,2468145.0,['Infection'],2021-05-18,2021-06-17,2021-06-17,1399,23
Riverside_Smith_20210617_519_FULL_Infection,NEGATIVE,0.0023165941238404,-8.37399568612482,0.009,0.864,0.127,0.9826,Riverside_Smith,Riverside,2468145.0,['Infection'],2021-05-18,2021-06-17,2021-06-17,1399,23
CaliforniaCity_20210617_714_FULL,NEGATIVE,0.0003266334533692,-12.3733652196878,0.06,0.778,0.162,0.9996,CaliforniaCity,Kern,927251.0,[''],2021-05-18,2021-06-17,2021-06-17,655,13
CaliforniaCity_20210617_624_FULL,NEGATIVE,0.0001373291015623,-14.4109948987373,0.029,0.89,0.082,0.9985,CaliforniaCity,Kern,927251.0,[''],2021-05-18,2021-06-17,2021-06-17,655,13
Riverside_unspecified_20210622_0731_FULL,NEGATIVE,0.0007820129394532,-10.492992409078,0.041,0.842,0.117,0.9948,Riverside_unspecified,Riverside,2468145.0,[''],2021-05-23,2021-06-22,2021-06-22,1459,17
Riverside_unspecified_20210622_0731_FULL,NEGATIVE,0.0007820129394532,-10.492992409078,0.041,0.842,0.117,0.9948,Riverside_unspecified,Riverside,2468145.0,[''],2021-05-23,2021-06-22,2021-06-22,1459,17
Riverside_unspecified_20210622_0731_FULL,NEGATIVE,0.0007820129394532,-10.492992409078,0.041,0.842,0.117,0.9948,Riverside_unspecified,Riverside,2468145.0,[''],2021-05-23,2021-06-22,2021-06-22,1459,17
Riverside_unspecified_20210622_0731_FULL,NEGATIVE,0.0007820129394532,-10.492992409078,0.041,0.842,0.117,0.9948,Riverside_unspecified,Riverside,2468145.0,[''],2021-05-23,2021-06-22,2021-06-22,1459,17
Riverside_unspecified_20210622_0731_FULL,NEGATIVE,0.0007820129394532,-10.492992409078,0.041,0.842,0.117,0.9948,Riverside_unspecified,Riverside,2468145.0,[''],2021-05-23,2021-06-22,2021-06-22,1459,17
Riverside_unspecified_20210622_0731_FULL,NEGATIVE,0.0007820129394532,-10.492992409078,0.041,0.842,0.117,0.9948,Riverside_unspecified,Riverside,2468145.0,[''],2021-05-23,2021-06-22,2021-06-22,1459,17
Vacaville_20210707_15983_Full,NEGATIVE,0.0029305815696716,-7.94508011444026,0.044,0.793,0.163,0.9998,Vacaville,Solano,444255.0,[''],2021-06-07,2021-07-07,2021-07-07,834,1
Yuba_20210811_503_FULL,NEGATIVE,3.46899032591663E-05,-18.0366408741224,0.067,0.808,0.124,0.9988,Yuba,Yuba,79290.0,[''],2021-07-12,2021-08-11,2021-08-11,926,5
Kern_GSAnnex_20210812_712_FULL,NEGATIVE,0.0002323985099792,-13.1526354911489,0.063,0.771,0.165,0.9999,Kern_GSAnnex,Kern,927251.0,[''],2021-07-13,2021-08-12,2021-08-12,5194,38
Kern_GSAnnex_20210812_737_FULL_English,NEGATIVE,0.0010466575622559,-9.90121962232875,0.088,0.732,0.18,0.9982,Kern_GSAnnex,Kern,927251.0,[''],2021-07-13,2021-08-12,2021-08-12,5194,38
Kern_GSAnnex_20210812_737_FULL_Spanish,NEGATIVE,0.0833192467689514,-2.82491417171011,0.054,0.934,0.013,-0.9787,Kern_GSAnnex,Kern,927251.0,[''],2021-07-13,2021-08-12,2021-08-12,5194,38
Kern_GSAnnex_20210812_756_FULL,NEGATIVE,2.33650207519531E-05,-19.1746714658272,0.067,0.812,0.121,0.999,Kern_GSAnnex,Kern,927251.0,[''],2021-07-13,2021-08-12,2021-08-12,5194,38
FireCamps_20210816_715_P1_FULL,NEGATIVE,0.111633658409119,-2.45437217002087,0.05,0.882,0.068,0.9829,FireCamps,California,40129160.0,[''],2021-07-17,2021-08-16,2021-08-16,337188,1658
Vacaville_20210817_646_FULL,NEGATIVE,7.79628753662109E-05,-15.8420632835026,0.084,0.81,0.105,0.903,Vacaville,Solano,444255.0,[''],2021-07-18,2021-08-17,2021-08-17,5299,19
Corcoran_20210824_21225_FULL,NEGATIVE,4.73260879515491E-05,-17.1735626481926,0.058,0.828,0.114,0.9989,Corcoran,Kings,156444.0,[''],2021-07-25,2021-08-24,2021-08-24,2675,16
Fresno_Main_20210826_59372_P1_FULL,NEGATIVE,2.89678573608398E-05,-18.5500841403388,0.076,0.82,0.104,0.9823,Fresno_Main,Fresno,1032227.0,[''],2021-07-27,2021-08-26,2021-08-26,11579,97
Fresno_Main_20210826_59372_P2_FULL,NEGATIVE,2.96831130980335E-05,-18.4800612020916,0.065,0.785,0.15,0.9988,Fresno_Main,Fresno,1032227.0,[''],2021-07-27,2021-08-26,2021-08-26,11579,97
Norco_20210827_36000_FULL,NEGATIVE,0.001571774482727,-9.10431450709441,0.077,0.787,0.136,0.9977,Norco,Riverside,2468145.0,[''],2021-07-28,2021-08-27,2021-08-27,27249,185
Kings_Main_20210827_87009_FULL,NEGATIVE,0.0279102325439452,-4.31140068451681,0.058,0.827,0.115,0.9991,Kings_Main,Kings,156444.0,[''],2021-07-28,2021-08-27,2021-08-27,2892,15
SanJoaquin_Main_20210831_12851_FULL,NEGATIVE,6.35385513305664E-05,-16.3796711384226,0.075,0.716,0.209,0.9985,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-08-01,2021-08-31,2021-08-31,10758,112
SanJoaquin_Main_20210831_15688_FULL,NEGATIVE,0.0003507137298583,-12.2138759979232,0.072,0.804,0.124,0.9978,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-08-01,2021-08-31,2021-08-31,10758,112
Fresno_Main_20210831_43692_FULL,NEGATIVE,1.75237655639648E-05,-20.0321227758955,0.048,0.836,0.115,0.9938,Fresno_Main,Fresno,1032227.0,[''],2021-08-01,2021-08-31,2021-08-31,12717,114
Fresno_Main_20210831_76770_FULL,NEGATIVE,0.0315536260604858,-4.13634266542736,0.042,0.876,0.083,0.998,Fresno_Main,Fresno,1032227.0,[''],2021-08-01,2021-08-31,2021-08-31,12717,114
LosAngeles_Metropolitan_20210831_002_FULL_PrisonConditions_Stress,NEGATIVE,2.14576721192516E-05,-19.4258970276942,0.138,0.825,0.037,-0.9836,LosAngeles_Metropolitan,Los Angeles,10257557.0,"['Prison Conditions', ' Stress']",2021-08-01,2021-08-31,2021-08-31,89059,730
LosAngeles_Metropolitan_20210831_002_FULL_PrisonConditions_Stress,NEGATIVE,2.14576721192516E-05,-19.4258970276942,0.138,0.825,0.037,-0.9836,LosAngeles_Metropolitan,Los Angeles,10257557.0,"['Prison Conditions', ' Stress']",2021-08-01,2021-08-31,2021-08-31,89059,730
Amador_Main_20210831_95905_FULL,NEGATIVE,3.57627868641242E-06,-25.2454290884475,0.054,0.784,0.162,0.9984,Amador_Main,Amador,38531.0,[''],2021-08-01,2021-08-31,2021-08-31,657,7
Solano_20210831_10115_FULL,NEGATIVE,0.0015099048614501,-9.18157251750039,0.054,0.818,0.129,0.993,Solano,Solano,444255.0,[''],2021-08-01,2021-08-31,2021-08-31,5609,43
LosAngeles_Metropolitan_20210831_001_FULL,NEGATIVE,0.0016041398048399,-9.06522206624541,0.165,0.748,0.087,-0.9829,LosAngeles_Metropolitan,Los Angeles,10257557.0,[''],2021-08-01,2021-08-31,2021-08-31,89059,730
LosAngeles_Metropolitan_20210831_001_FULL,NEGATIVE,0.0016041398048399,-9.06522206624541,0.165,0.748,0.087,-0.9829,LosAngeles_Metropolitan,Los Angeles,10257557.0,[''],2021-08-01,2021-08-31,2021-08-31,89059,730
Fresno_Main_20210901_87115_FULL,NEGATIVE,0.0974075198173524,-2.62567501995161,0.099,0.781,0.12,0.9292,Fresno_Main,Fresno,1032227.0,[''],2021-08-02,2021-09-01,2021-09-01,13139,124
SanJoaquin_Main_20210902_88473_P2_FULL,NEGATIVE,0.000387728214264,-11.9908495393374,0.08,0.777,0.144,0.9999,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-08-03,2021-09-02,2021-09-02,10993,114
Yuba_20210903_29710_FULL,NEGATIVE,0.0240037441253662,-4.5295282218544,0.037,0.797,0.166,0.9995,Yuba,Yuba,79290.0,[''],2021-08-04,2021-09-03,2021-09-03,1714,17
LosAngeles_Metropolitan_20210907_FULL,POSITIVE,0.986227929592133,-0.0138775056359991,0.075,0.819,0.106,0.9995,LosAngeles_Metropolitan,Los Angeles,10257557.0,[''],2021-08-08,2021-09-07,2021-09-07,79168,849
LosAngeles_Metropolitan_20210907_FULL,POSITIVE,0.986227929592133,-0.0138775056359991,0.075,0.819,0.106,0.9995,LosAngeles_Metropolitan,Los Angeles,10257557.0,[''],2021-08-08,2021-09-07,2021-09-07,79168,849
SanJoaquin_Main_20210907_70339_FULL,NEGATIVE,3.46899032591663E-05,-18.0366408741224,0.066,0.785,0.148,0.9998,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-08-08,2021-09-07,2021-09-07,10493,132
SanJoaquin_Main_20210907_38166_P2_FULL,NEGATIVE,0.0002592206001281,-12.8996499502528,0.061,0.797,0.142,0.9998,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-08-08,2021-09-07,2021-09-07,10493,132
SanJoaquin_Main_20210907_38166_P1_FULL,NEGATIVE,0.0017063021659852,-8.94729643366935,0.083,0.763,0.154,0.9999,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-08-08,2021-09-07,2021-09-07,10493,132
SanJoaquin_Main_20210907_38166_P2_Infection,NEGATIVE,0.000462770462036,-11.6030382283295,0.103,0.816,0.081,-0.9796,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-08-08,2021-09-07,2021-09-07,10493,132
PelicanBay_20210907_20161_FULL,NEGATIVE,0.0002331137657165,-13.1454796973238,0.049,0.756,0.196,0.9991,PelicanBay,Fresno,1032227.0,[''],2021-08-08,2021-09-07,2021-09-07,13484,144
Merced_USPAtwater_20210908_FULL,POSITIVE,0.988783180713654,-0.0112866330352615,0.069,0.711,0.22,0.9993,Merced_USPAtwater,Merced,287420.0,[''],2021-08-09,2021-09-08,2021-09-08,4279,39
Merced_USPAtwater_20210908_FULL,POSITIVE,0.988783180713654,-0.0112866330352615,0.069,0.711,0.22,0.9993,Merced_USPAtwater,Merced,287420.0,[''],2021-08-09,2021-09-08,2021-09-08,4279,39
Merced_USPAtwater_20210908_FULL,POSITIVE,0.988783180713654,-0.0112866330352615,0.069,0.711,0.22,0.9993,Merced_USPAtwater,Merced,287420.0,[''],2021-08-09,2021-09-08,2021-09-08,4279,39
Tulare_BobWiley_20210908_44718_FULL,NEGATIVE,0.0005475878715516,-11.24053210685,0.019,0.838,0.143,0.9962,Tulare_BobWiley,Tulare,484423.0,[''],2021-08-09,2021-09-08,2021-09-08,6961,75
Merced_USPAtwater_20210909_001_FULL_Family_Infection,NEGATIVE,0.0039421319961547,-7.41844387361953,0.114,0.658,0.227,0.9891,Merced_USPAtwater,Merced,287420.0,"['Family', ' Infection']",2021-08-10,2021-09-09,2021-09-09,4289,42
Merced_USPAtwater_20210909_001_FULL_Family_Infection,NEGATIVE,0.0039421319961547,-7.41844387361953,0.114,0.658,0.227,0.9891,Merced_USPAtwater,Merced,287420.0,"['Family', ' Infection']",2021-08-10,2021-09-09,2021-09-09,4289,42
Merced_USPAtwater_20210909_001_FULL_Family_Infection,NEGATIVE,0.0039421319961547,-7.41844387361953,0.114,0.658,0.227,0.9891,Merced_USPAtwater,Merced,287420.0,"['Family', ' Infection']",2021-08-10,2021-09-09,2021-09-09,4289,42
Merced_USPAtwater_20210909_002_FULL,NEGATIVE,0.0073548555374145,-6.3610052994167,0.09,0.793,0.117,0.9873,Merced_USPAtwater,Merced,287420.0,[''],2021-08-10,2021-09-09,2021-09-09,4289,42
Merced_USPAtwater_20210909_002_FULL,NEGATIVE,0.0073548555374145,-6.3610052994167,0.09,0.793,0.117,0.9873,Merced_USPAtwater,Merced,287420.0,[''],2021-08-10,2021-09-09,2021-09-09,4289,42
Merced_USPAtwater_20210909_002_FULL,NEGATIVE,0.0073548555374145,-6.3610052994167,0.09,0.793,0.117,0.9873,Merced_USPAtwater,Merced,287420.0,[''],2021-08-10,2021-09-09,2021-09-09,4289,42
Merced_Latorraca_20210910_81379_FULL,NEGATIVE,1.84774398803711E-05,-19.8722974435007,0.066,0.793,0.141,0.9996,Merced_Latorraca,Merced,287420.0,[''],2021-08-11,2021-09-10,2021-09-10,4297,46
Merced_Latorraca_20210910_81379_FULL,NEGATIVE,1.84774398803711E-05,-19.8722974435007,0.066,0.793,0.141,0.9996,Merced_Latorraca,Merced,287420.0,[''],2021-08-11,2021-09-10,2021-09-10,4297,46
Merced_Latorraca_20210910_81379_FULL,NEGATIVE,1.84774398803711E-05,-19.8722974435007,0.066,0.793,0.141,0.9996,Merced_Latorraca,Merced,287420.0,[''],2021-08-11,2021-09-10,2021-09-10,4297,46
Merced_Latorraca_20210910_38691_FULL,NEGATIVE,0.00297611951828,-7.91730383204899,0.05,0.763,0.187,0.9998,Merced_Latorraca,Merced,287420.0,[''],2021-08-11,2021-09-10,2021-09-10,4297,46
Merced_Latorraca_20210910_38691_FULL,NEGATIVE,0.00297611951828,-7.91730383204899,0.05,0.763,0.187,0.9998,Merced_Latorraca,Merced,287420.0,[''],2021-08-11,2021-09-10,2021-09-10,4297,46
Merced_Latorraca_20210910_38691_FULL,NEGATIVE,0.00297611951828,-7.91730383204899,0.05,0.763,0.187,0.9998,Merced_Latorraca,Merced,287420.0,[''],2021-08-11,2021-09-10,2021-09-10,4297,46
Fresno_Main_20210910_29668_FULL,NEGATIVE,0.0041611194610595,-7.32411527380963,0.042,0.794,0.164,0.9999,Fresno_Main,Fresno,1032227.0,[''],2021-08-11,2021-09-10,2021-09-10,13876,160
Fresno_Main_20210910_56264_FULL,NEGATIVE,0.0014964342117309,-9.19885579501828,0.075,0.815,0.11,0.9979,Fresno_Main,Fresno,1032227.0,[''],2021-08-11,2021-09-10,2021-09-10,13876,160
SanJoaquin_Main_20210910_54143_FULL,NEGATIVE,0.0065277814865112,-6.55815847852428,0.028,0.875,0.097,0.9995,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-08-11,2021-09-10,2021-09-10,10388,142
Chowchilla_20210913_92441_FULL,NEGATIVE,0.0009132623672484,-10.1758350457396,0.074,0.8,0.126,0.999,Chowchilla,Madera,160089.0,[''],2021-08-14,2021-09-13,2021-09-13,2159,20
Amador_Main_20210914_87709_FULL,NEGATIVE,9.56058502196155E-05,-15.3169440572624,0.06,0.81,0.13,0.9946,Amador_Main,Amador,38531.0,[''],2021-08-15,2021-09-14,2021-09-14,542,10
SanJoaquin_Main_20210914_84921_Full,POSITIVE,0.988603949546814,-0.0114681222423991,0.072,0.792,0.137,0.9999,SanJoaquin_Main,San Joaquin,782545.0,[''],2021-08-15,2021-09-14,2021-09-14,9908,150
Merced_Main_20210914_19036_FULL,NEGATIVE,0.002834975719452,-8.00497451757509,0.104,0.78,0.116,0.968,Merced_Main,Merced,287420.0,[''],2021-08-15,2021-09-14,2021-09-14,4278,47
Merced_Main_20210914_19036_FULL,NEGATIVE,0.002834975719452,-8.00497451757509,0.104,0.78,0.116,0.968,Merced_Main,Merced,287420.0,[''],2021-08-15,2021-09-14,2021-09-14,4278,47
Merced_Main_20210914_19036_FULL,NEGATIVE,0.002834975719452,-8.00497451757509,0.104,0.78,0.116,0.968,Merced_Main,Merced,287420.0,[''],2021-08-15,2021-09-14,2021-09-14,4278,47
Avenal_20210916_71906_P1_FULL,NEGATIVE,1.08480453492321E-05,-21.5180993206388,0.056,0.802,0.143,0.9995,Avenal,Kings,156444.0,[''],2021-08-17,2021-09-16,2021-09-16,3235,37
Avenal_20210916_71906_P2_FULL,NEGATIVE,6.35385513305664E-05,-16.3796711384226,0.055,0.827,0.118,0.9992,Avenal,Kings,156444.0,[''],2021-08-17,2021-09-16,2021-09-16,3235,37
Avenal_20210916_71906_P3_FULL,NEGATIVE,0.0496430397033692,-3.50826179238472,0.082,0.75,0.169,0.9997,Avenal,Kings,156444.0,[''],2021-08-17,2021-09-16,2021-09-16,3235,37
Fresno_Main_20210916_46088_FULL,NEGATIVE,0.0012274384498596,-9.58504550084154,0.09,0.724,0.187,0.9997,Fresno_Main,Fresno,1032227.0,"['Prison Conditions', ' Stress']",2021-08-17,2021-09-16,2021-09-16,13942,180
Fresno_Main_20210916_40145_FULL,NEGATIVE,0.0002421736717224,-13.0568777032862,0.074,0.79,0.136,0.9995,Fresno_Main,Fresno,1032227.0,[''],2021-08-17,2021-09-16,2021-09-16,13942,180
Fresno_Mendota_20210916_FULL,NEGATIVE,5.22136688232422E-05,-16.9060650765499,0.081,0.866,0.053,-0.9557,Fresno_Mendota,Fresno,1032227.0,[''],2021-08-17,2021-09-16,2021-09-16,13942,180
Fresno_Main_20210916_72217_FULL,NEGATIVE,5.05447387696423E-05,-16.9941875768752,0.098,0.732,0.169,0.9996,Fresno_Main,Fresno,1032227.0,[''],2021-08-17,2021-09-16,2021-09-16,13942,180
Merced_Main_20210916_65115_FULL,NEGATIVE,0.0010021328926086,-9.988372567737,0.034,0.812,0.154,0.9997,Merced_Main,Merced,287420.0,[''],2021-08-17,2021-09-16,2021-09-16,4229,50
Merced_Main_20210916_65115_FULL,NEGATIVE,0.0010021328926086,-9.988372567737,0.034,0.812,0.154,0.9997,Merced_Main,Merced,287420.0,[''],2021-08-17,2021-09-16,2021-09-16,4229,50
Merced_Main_20210916_65115_FULL,NEGATIVE,0.0010021328926086,-9.988372567737,0.034,0.812,0.154,0.9997,Merced_Main,Merced,287420.0,[''],2021-08-17,2021-09-16,2021-09-16,4229,50
Merced_USPAtwater_20210916_FULL_Infection,NEGATIVE,0.000106930732727,-15.0333474877635,0.021,0.896,0.083,0.9018,Merced_USPAtwater,Merced,287420.0,['Infection'],2021-08-17,2021-09-16,2021-09-16,4229,50
Merced_USPAtwater_20210916_FULL_Infection,NEGATIVE,0.000106930732727,-15.0333474877635,0.021,0.896,0.083,0.9018,Merced_USPAtwater,Merced,287420.0,['Infection'],2021-08-17,2021-09-16,2021-09-16,4229,50
Merced_USPAtwater_20210916_FULL_Infection,NEGATIVE,0.000106930732727,-15.0333474877635,0.021,0.896,0.083,0.9018,Merced_USPAtwater,Merced,287420.0,['Infection'],2021-08-17,2021-09-16,2021-09-16,4229,50
Merced_Main_20210916_16065_FULL,NEGATIVE,3.814697265625E-06,-25.017013498819,0.053,0.731,0.215,0.9996,Merced_Main,Merced,287420.0,[''],2021-08-17,2021-09-16,2021-09-16,4229,50
Merced_Main_20210916_16065_FULL,NEGATIVE,3.814697265625E-06,-25.017013498819,0.053,0.731,0.215,0.9996,Merced_Main,Merced,287420.0,[''],2021-08-17,2021-09-16,2021-09-16,4229,50
Merced_Main_20210916_16065_FULL,NEGATIVE,3.814697265625E-06,-25.017013498819,0.053,0.731,0.215,0.9996,Merced_Main,Merced,287420.0,[''],2021-08-17,2021-09-16,2021-09-16,4229,50
Merced_USPAtwater_20210917_FULL,POSITIVE,0.510609090328217,-0.695501429664982,0.102,0.775,0.123,0.9788,Merced_USPAtwater,Merced,287420.0,[''],2021-08-18,2021-09-17,2021-09-17,4137,49
Merced_USPAtwater_20210917_FULL,POSITIVE,0.510609090328217,-0.695501429664982,0.102,0.775,0.123,0.9788,Merced_USPAtwater,Merced,287420.0,[''],2021-08-18,2021-09-17,2021-09-17,4137,49
Merced_USPAtwater_20210917_FULL,POSITIVE,0.510609090328217,-0.695501429664982,0.102,0.775,0.123,0.9788,Merced_USPAtwater,Merced,287420.0,[''],2021-08-18,2021-09-17,2021-09-17,4137,49
Merced_Latorraca_20210917_17611_FULL,NEGATIVE,0.0007833242416381,-10.4895409270525,0.062,0.803,0.135,0.9994,Merced_Latorraca,Merced,287420.0,[''],2021-08-18,2021-09-17,2021-09-17,4137,49
Merced_Latorraca_20210917_17611_FULL,NEGATIVE,0.0007833242416381,-10.4895409270525,0.062,0.803,0.135,0.9994,Merced_Latorraca,Merced,287420.0,[''],2021-08-18,2021-09-17,2021-09-17,4137,49
Merced_Latorraca_20210917_17611_FULL,NEGATIVE,0.0007833242416381,-10.4895409270525,0.062,0.803,0.135,0.9994,Merced_Latorraca,Merced,287420.0,[''],2021-08-18,2021-09-17,2021-09-17,4137,49
LosAngeles_Metropolitan_20210917_FULL,NEGATIVE,6.15119934082031E-05,-16.4658744069235,0.101,0.775,0.124,0.9309,LosAngeles_Metropolitan,Los Angeles,10257557.0,[''],2021-08-18,2021-09-17,2021-09-17,64570,843
LosAngeles_Metropolitan_20210917_FULL,NEGATIVE,6.15119934082031E-05,-16.4658744069235,0.101,0.775,0.124,0.9309,LosAngeles_Metropolitan,Los Angeles,10257557.0,[''],2021-08-18,2021-09-17,2021-09-17,64570,843
Merced_Latorraca _20210917_24079_FULL,NEGATIVE,8.30888748167835E-05,-15.6769862091759,0.032,0.812,0.155,0.9991,Merced_Latorraca ,Merced,287420.0,[''],2021-08-18,2021-09-17,2021-09-17,4137,49
Merced_Latorraca _20210917_24079_FULL,NEGATIVE,8.30888748167835E-05,-15.6769862091759,0.032,0.812,0.155,0.9991,Merced_Latorraca ,Merced,287420.0,[''],2021-08-18,2021-09-17,2021-09-17,4137,49
Merced_Latorraca _20210917_24079_FULL,NEGATIVE,8.30888748167835E-05,-15.6769862091759,0.032,0.812,0.155,0.9991,Merced_Latorraca ,Merced,287420.0,[''],2021-08-18,2021-09-17,2021-09-17,4137,49
PelicanBay_20210920_34490_FULL,NEGATIVE,9.08374786375843E-05,-15.4476250454489,0.054,0.782,0.164,0.9995,PelicanBay,Fresno,1032227.0,[''],2021-08-21,2021-09-20,2021-09-20,13183,183
