file_name,is_call,length,Flair_Sentiment_Indicator,FlairSentiment,FlairPolarity,NLTK_Negative,NLTK_Neutral,NLTK_Positive,NLTK_Compound,Date,Facility Name,CDCR Official Name,Prison or County Population,County,Level,Type,Week Label,Start Date,End Date,case number,case rate,death number,death rate,Prison Percent Occupied,IsOverCapacity,OverCapacityAmount,is_covid_peak,is_Omicron,is_death_peak
Chino_20200430_72_FULL.txt,0,3845,0,NEGATIVE,-0.999891996383667,0.094,0.842,0.064,-0.9494,2020-04-30,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,17,2020-04-27,2020-05-03,150.0,0.0632644453816955,0.0,0.0,147.8,1,47.8,0,0,0
Chino_20200828_136_FULL.txt,0,1498,1,POSITIVE,0.937038958072662,0.066,0.677,0.257,0.9966,2020-08-28,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,34,2020-08-24,2020-08-30,1.0,0.0004217629692113,0.0,0.0,147.8,1,47.8,0,0,0
Chino_20201201_104_FULL.txt,0,3562,0,NEGATIVE,-0.999619364738464,0.083,0.776,0.141,0.9871,2020-12-01,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,48,2020-11-30,2020-12-06,3.0,0.0012652889076339,0.0,0.0,147.8,1,47.8,1,0,1
Chino_20201208_05_53_FULL.txt,0,11079,0,NEGATIVE,-0.999955415725708,0.102,0.845,0.052,-0.9986,2020-12-08,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,49,2020-12-07,2020-12-13,0.0,0.0,0.0,0.0,147.8,1,47.8,1,0,1
Chino_20201209_05_35_FULL_PrisonConditions.txt,0,255,0,NEGATIVE,-0.999926686286926,0.212,0.788,0.0,-0.8658,2020-12-09,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,49,2020-12-07,2020-12-13,0.0,0.0,0.0,0.0,147.8,1,47.8,1,0,1
Chino_20201209_139_FullPrograms.txt,0,1089,1,POSITIVE,0.911576211452484,0.04,0.84,0.12,0.9093,2020-12-09,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,49,2020-12-07,2020-12-13,0.0,0.0,0.0,0.0,147.8,1,47.8,1,0,1
Chino_20201211_0615_FULL.txt,1,2451,0,NEGATIVE,-0.999906539916992,0.108,0.815,0.077,-0.978,2020-12-11,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,49,2020-12-07,2020-12-13,0.0,0.0,0.0,0.0,147.8,1,47.8,1,0,1
Chino_20201216_06_02_FULL.txt,1,1937,0,NEGATIVE,-0.999891519546509,0.069,0.815,0.116,0.9988,2020-12-16,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,50,2020-12-14,2020-12-20,9.0,0.0037958667229017,0.0,0.0,147.8,1,47.8,1,0,1
Chino_20201218_174_FULL.txt,0,1718,0,NEGATIVE,-0.998813033103943,0.045,0.846,0.109,0.9608,2020-12-18,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,50,2020-12-14,2020-12-20,9.0,0.0037958667229017,0.0,0.0,147.8,1,47.8,1,0,1
Chino_20201223_208_Full.txt,0,3355,0,NEGATIVE,-0.999556243419647,0.098,0.759,0.143,0.9861,2020-12-23,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,51,2020-12-21,2020-12-27,34.0,0.0143399409531843,0.0,0.0,147.8,1,47.8,1,0,1
Chino_20201223_207_FULL.txt,0,5604,0,NEGATIVE,-0.999852895736694,0.121,0.814,0.064,-0.9951,2020-12-23,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,51,2020-12-21,2020-12-27,34.0,0.0143399409531843,0.0,0.0,147.8,1,47.8,1,0,1
Chino_20201223_209_FULL.txt,0,4690,0,NEGATIVE,-0.999903798103332,0.084,0.817,0.099,0.9587,2020-12-23,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,51,2020-12-21,2020-12-27,34.0,0.0143399409531843,0.0,0.0,147.8,1,47.8,1,0,1
Chino_20201231_186_FULL.txt,0,8842,0,NEGATIVE,-0.608271718025208,0.142,0.74,0.117,-0.9921,2020-12-31,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,52,2020-12-28,2021-01-03,26.0,0.0109658371994939,0.0,0.0,147.8,1,47.8,1,0,1
Chino_20210312_659_FULL_PrisonConditions_Stress.txt,0,1761,0,NEGATIVE,-0.999919772148132,0.131,0.777,0.092,-0.9348,2021-03-12,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,62,2021-03-08,2021-03-14,1.0,0.0004217629692113,0.0,0.0,147.8,1,47.8,0,0,0
Chino_20220204_43800_FULL.txt,1,4398,1,POSITIVE,0.601748645305634,0.065,0.707,0.228,0.9999,2022-02-04,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,109,2022-01-31,2022-02-06,42.0,0.0177140447068747,0.0,0.0,147.8,1,47.8,1,1,1
Chino_20220204_15904_FULL.txt,1,1132,0,NEGATIVE,-0.932302176952362,0.041,0.787,0.172,0.9958,2022-02-04,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,109,2022-01-31,2022-02-06,42.0,0.0177140447068747,0.0,0.0,147.8,1,47.8,1,1,1
Chino_20220204_94412_FULL.txt,1,5046,0,NEGATIVE,-0.999624848365784,0.074,0.771,0.155,0.9995,2022-02-04,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,109,2022-01-31,2022-02-06,42.0,0.0177140447068747,0.0,0.0,147.8,1,47.8,1,1,1
Chino_20220204_68596_FULL.txt,1,3746,0,NEGATIVE,-0.997987747192383,0.043,0.753,0.204,0.9998,2022-02-04,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,109,2022-01-31,2022-02-06,42.0,0.0177140447068747,0.0,0.0,147.8,1,47.8,1,1,1
Chino_20220204_45125_FULL.txt,1,2444,0,NEGATIVE,-0.604500472545624,0.042,0.838,0.12,0.9991,2022-02-04,Chino,California Institution for Men (CIM),2371.0,San Bernardino,State,Prison,109,2022-01-31,2022-02-06,42.0,0.0177140447068747,0.0,0.0,147.8,1,47.8,1,1,1
Solano_20200805_05_00_FULL.txt,1,5227,0,NEGATIVE,-0.999947190284729,0.053,0.818,0.129,0.9995,2020-08-05,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,31,2020-08-03,2020-08-09,0.0,0.0,0.0,0.0,143.3,1,43.3,0,0,0
Solano_20201012_0935_FULL.txt,1,6299,0,NEGATIVE,-0.999819934368134,0.07,0.819,0.111,0.9979,2020-10-12,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,41,2020-10-12,2020-10-18,0.0,0.0,0.0,0.0,143.3,1,43.3,0,0,0
Solano_20201214_8_13_FULL.txt,1,2697,0,NEGATIVE,-0.999996304512024,0.06,0.832,0.108,0.9974,2020-12-14,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,50,2020-12-14,2020-12-20,140.0,0.0376546530392684,0.0,0.0,143.3,1,43.3,1,0,1
Solano_20201214_7_54_FULL.txt,1,1654,0,NEGATIVE,-0.999988079071045,0.052,0.885,0.063,0.893,2020-12-14,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,50,2020-12-14,2020-12-20,140.0,0.0376546530392684,0.0,0.0,143.3,1,43.3,1,0,1
Solano_20201217_05_27_FULL_3calls.txt,1,15104,0,NEGATIVE,-0.99829763174057,0.088,0.784,0.128,0.9996,2020-12-17,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,50,2020-12-14,2020-12-20,140.0,0.0376546530392684,0.0,0.0,143.3,1,43.3,1,0,1
Solano_20201221_06_00_FULL.txt,1,2596,0,NEGATIVE,-0.999226450920105,0.047,0.776,0.178,0.9996,2020-12-21,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,51,2020-12-21,2020-12-27,151.0,0.0406132329209252,0.0,0.0,143.3,1,43.3,1,0,1
Solano_20201221_05_31_FULL.txt,1,1742,0,NEGATIVE,-0.99997878074646,0.067,0.802,0.131,0.9992,2020-12-21,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,51,2020-12-21,2020-12-27,151.0,0.0406132329209252,0.0,0.0,143.3,1,43.3,1,0,1
Solano_20210123_03_05_FULL.txt,1,6494,0,NEGATIVE,-0.998757839202881,0.068,0.778,0.154,0.9997,2021-01-23,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,55,2021-01-18,2021-01-24,184.0,0.0494889725658956,0.0,0.0,143.3,1,43.3,1,0,1
Solano_20210224_464_Full_Stress_PrisonConditions_Infection.txt,0,3290,1,POSITIVE,0.992396414279938,0.082,0.74,0.178,0.9958,2021-02-24,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,60,2021-02-22,2021-02-28,0.0,0.0,0.0,0.0,143.3,1,43.3,0,0,1
Solano_20210225_470_FULL_Infection_Stress_Family.txt,0,1074,0,NEGATIVE,-0.99994695186615,0.081,0.787,0.132,0.7717,2021-02-25,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,60,2021-02-22,2021-02-28,0.0,0.0,0.0,0.0,143.3,1,43.3,0,0,1
Solano_20210308_05_50_FULL.txt,1,5207,0,NEGATIVE,-0.99994695186615,0.072,0.81,0.118,0.9979,2021-03-08,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,62,2021-03-08,2021-03-14,0.0,0.0,0.0,0.0,143.3,1,43.3,0,0,0
Solano_20210309_652_FULL_StressPrisonConditionsFamily.txt,0,1724,0,NEGATIVE,-0.999265968799591,0.096,0.76,0.144,0.9366,2021-03-09,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,62,2021-03-08,2021-03-14,0.0,0.0,0.0,0.0,143.3,1,43.3,0,0,0
Solano_20210312_666_FULL.txt,0,11635,1,POSITIVE,0.642700612545013,0.094,0.742,0.165,0.9995,2021-03-12,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,62,2021-03-08,2021-03-14,0.0,0.0,0.0,0.0,143.3,1,43.3,0,0,0
Solano_20210312_663_Full.txt,0,10479,0,NEGATIVE,-0.999485492706299,0.09,0.84,0.07,-0.9934,2021-03-12,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,62,2021-03-08,2021-03-14,0.0,0.0,0.0,0.0,143.3,1,43.3,0,0,0
Solano_20210317_568_FULL.txt,0,3399,0,NEGATIVE,-0.999890327453613,0.027,0.888,0.086,0.9879,2021-03-17,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,63,2021-03-15,2021-03-21,1.0,0.0002689618074233,0.0,0.0,143.3,1,43.3,0,0,0
Solano_20210322_05_04_FULL.txt,1,3311,0,NEGATIVE,-0.998745918273926,0.054,0.804,0.142,0.999,2021-03-22,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,64,2021-03-22,2021-03-28,1.0,0.0002689618074233,0.0,0.0,143.3,1,43.3,0,0,0
Solano_20210326_20348_FULL.txt,1,427,0,NEGATIVE,-0.999953150749206,0.09,0.845,0.065,-0.9794,2021-03-26,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,64,2021-03-22,2021-03-28,1.0,0.0002689618074233,0.0,0.0,143.3,1,43.3,0,0,0
Solano_20210402_611_FULL_Family_Stress.txt,0,3037,0,NEGATIVE,-0.937903523445129,0.107,0.809,0.083,-0.8576,2021-04-02,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,65,2021-03-29,2021-04-04,0.0,0.0,0.0,0.0,143.3,1,43.3,0,0,0
Solano_20210427_886_FULL.txt,0,6313,0,NEGATIVE,-0.999794185161591,0.122,0.81,0.068,-0.9973,2021-04-27,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,69,2021-04-26,2021-05-02,1.0,0.0002689618074233,0.0,0.0,143.3,1,43.3,0,0,0
Solano_20210504_737_FULL.txt,1,2139,0,NEGATIVE,-0.995193660259247,0.068,0.846,0.085,0.9313,2021-05-04,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,70,2021-05-03,2021-05-09,0.0,0.0,0.0,0.0,143.3,1,43.3,0,0,0
Solano_20210831_10115_FULL.txt,1,1469,0,NEGATIVE,-0.99849009513855,0.054,0.818,0.129,0.993,2021-08-31,Solano,California State Prison-Solano (SOL),3718.0,Solano,State,Prison,87,2021-08-30,2021-09-05,15.0,0.0040344271113501,0.0,0.0,143.3,1,43.3,0,0,0
Donovan_20201004_05_00_FULL.txt,1,994,0,NEGATIVE,-0.999787867069244,0.066,0.826,0.108,0.9895,2020-10-04,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,39,2020-09-28,2020-10-04,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20201130_0649_Full.txt,1,3602,0,NEGATIVE,-0.9998619556427,0.054,0.784,0.162,0.9994,2020-11-30,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,48,2020-11-30,2020-12-06,198.0,0.0601640838650866,0.0,0.0,110.0,1,10.0,1,0,1
Donovan_20201130_06_49_FULL.txt,1,4443,0,NEGATIVE,-0.99993884563446,0.058,0.775,0.167,0.9994,2020-11-30,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,48,2020-11-30,2020-12-06,198.0,0.0601640838650866,0.0,0.0,110.0,1,10.0,1,0,1
Donovan_20201201_05_00_FULL.txt,1,2092,0,NEGATIVE,-0.999338805675507,0.047,0.827,0.126,0.9991,2020-12-01,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,48,2020-11-30,2020-12-06,198.0,0.0601640838650866,0.0,0.0,110.0,1,10.0,1,0,1
Donovan_20210104_603_PrisonConditions.txt,0,2835,0,NEGATIVE,-0.999951720237732,0.093,0.876,0.031,-0.9855,2021-01-04,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,53,2021-01-04,2021-01-10,52.0,0.0158006684898207,4.0,0.0012154360376785,110.0,1,10.0,1,0,1
Donovan_20210107_227_Full.txt,0,5490,0,NEGATIVE,-0.995298445224762,0.154,0.754,0.092,-0.9971,2021-01-07,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,53,2021-01-04,2021-01-10,52.0,0.0158006684898207,4.0,0.0012154360376785,110.0,1,10.0,1,0,1
Donovan_20210107_01_16_FULL.txt,0,5940,0,NEGATIVE,-0.999979257583618,0.117,0.839,0.044,-0.9973,2021-01-07,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,53,2021-01-04,2021-01-10,52.0,0.0158006684898207,4.0,0.0012154360376785,110.0,1,10.0,1,0,1
Donovan_20210111_01_05_Infection.txt,0,826,0,NEGATIVE,-0.978812396526337,0.145,0.767,0.088,-0.9307,2021-01-11,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,54,2021-01-11,2021-01-17,5.0,0.0015192950470981,1.0,0.0003038590094196,110.0,1,10.0,1,0,1
Donovan_20210115_245_FULL.txt,0,4531,0,NEGATIVE,-0.999995350837708,0.043,0.92,0.037,0.2233,2021-01-15,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,54,2021-01-11,2021-01-17,5.0,0.0015192950470981,1.0,0.0003038590094196,110.0,1,10.0,1,0,1
Donovan_20210319_645_FULL.txt,0,6741,1,POSITIVE,0.723313868045807,0.057,0.88,0.063,-0.8545,2021-03-19,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,63,2021-03-15,2021-03-21,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210330_591_FULL_Stress.txt,0,945,0,NEGATIVE,-0.999533653259277,0.063,0.666,0.271,0.9926,2021-03-30,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,65,2021-03-29,2021-04-04,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210419_699_FULL_PrisonConditionsFamilyStress.txt,0,1615,0,NEGATIVE,-0.977401494979858,0.03,0.746,0.225,0.9966,2021-04-19,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,68,2021-04-19,2021-04-25,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210422_803_FULL.txt,0,1865,1,POSITIVE,0.590237498283386,0.032,0.779,0.189,0.9929,2021-04-22,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,68,2021-04-19,2021-04-25,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210422_802_Full_InfectionPrisonConditions.txt,0,1070,0,NEGATIVE,-0.999988198280334,0.137,0.776,0.086,-0.9211,2021-04-22,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,68,2021-04-19,2021-04-25,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210422_772_FULL_Infection_PrisonConditions.txt,0,2540,0,NEGATIVE,-0.999187171459198,0.06,0.802,0.139,0.9844,2021-04-22,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,68,2021-04-19,2021-04-25,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210422_804_FULL.txt,0,2594,0,NEGATIVE,-0.912139058113098,0.097,0.72,0.184,0.9952,2021-04-22,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,68,2021-04-19,2021-04-25,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210426_818_FULL.txt,0,3630,1,POSITIVE,0.858485102653503,0.09,0.789,0.122,0.9616,2021-04-26,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,69,2021-04-26,2021-05-02,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210426_817_FULL_PrisonConditions_Infection_Stress.txt,0,2592,0,NEGATIVE,-0.999990224838257,0.049,0.785,0.166,0.9954,2021-04-26,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,69,2021-04-26,2021-05-02,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210427_899_FULL_Infection.txt,0,688,0,NEGATIVE,-0.999963879585266,0.023,0.802,0.175,0.9528,2021-04-27,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,69,2021-04-26,2021-05-02,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210427_785_FULL_Family_Infection.txt,0,3927,0,NEGATIVE,-0.999955177307129,0.056,0.854,0.09,0.9785,2021-04-27,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,69,2021-04-26,2021-05-02,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210427_767_FULL_Family_Infection_PrisonConditions.txt,0,2252,0,NEGATIVE,-0.997773110866547,0.116,0.737,0.146,0.9508,2021-04-27,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,69,2021-04-26,2021-05-02,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210428_853_FULL_FamilyInfection.txt,0,1702,1,POSITIVE,0.975836992263794,0.041,0.745,0.214,0.9962,2021-04-28,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,69,2021-04-26,2021-05-02,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210428_764_FULL.txt,0,7016,0,NEGATIVE,-0.999897480010986,0.115,0.799,0.086,-0.9845,2021-04-28,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,69,2021-04-26,2021-05-02,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210428_763_FULL_Infection_PrisonConditions.txt,0,2005,1,POSITIVE,0.775083005428314,0.053,0.792,0.155,0.9872,2021-04-28,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,69,2021-04-26,2021-05-02,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210428_761_FULL.txt,0,5516,0,NEGATIVE,-0.594253540039063,0.109,0.749,0.142,0.9816,2021-04-28,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,69,2021-04-26,2021-05-02,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210428_762_FULL_PrisonConditionsStress.txt,0,1491,0,NEGATIVE,-0.816797614097595,0.139,0.7,0.162,0.7428,2021-04-28,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,69,2021-04-26,2021-05-02,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210503_6_27_FULL_Infection_PrisonConditions.txt,1,1627,1,POSITIVE,0.887286007404327,0.017,0.767,0.216,0.9991,2021-05-03,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,70,2021-05-03,2021-05-09,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Donovan_20210507_5_59_P2_FULL.txt,1,1453,0,NEGATIVE,-0.99973052740097,0.118,0.744,0.138,0.6148,2021-05-07,Donovan,Richard J. Donovan Correctional Facility (RJD),3291.0,San Diego,State,Prison,70,2021-05-03,2021-05-09,0.0,0.0,0.0,0.0,110.0,1,10.0,0,0,0
Vacaville_20201015_154_FULL.txt,0,4711,0,NEGATIVE,-0.998925387859344,0.122,0.76,0.119,-0.1531,2020-10-15,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,41,2020-10-12,2020-10-18,0.0,0.0,0.0,0.0,128.2,1,28.2,0,0,0
Vacaville_20201112_035_FULL.txt,0,2428,0,NEGATIVE,-0.999996900558472,0.096,0.814,0.091,-0.3326,2020-11-12,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,45,2020-11-09,2020-11-15,5.0,0.0015033072760072,0.0,0.0,128.2,1,28.2,0,0,0
Vacaville_20201124_01_45_FULL_PrisonConditions.txt,0,3023,0,NEGATIVE,-0.9999920129776,0.034,0.843,0.122,0.9947,2020-11-24,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,47,2020-11-23,2020-11-29,9.0,0.0027059530968129,0.0,0.0,128.2,1,28.2,1,0,0
Vacaville_20201222_100_FULL.txt,0,1815,0,NEGATIVE,-0.85570502281189,0.057,0.72,0.223,0.994,2020-12-22,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,51,2020-12-21,2020-12-27,151.0,0.0453998797354179,0.0,0.0,128.2,1,28.2,1,0,1
Vacaville_20210104_288_FULL_PrisonConditions_Programs_Infection.txt,0,2074,0,NEGATIVE,-0.999844789505005,0.053,0.833,0.114,0.9824,2021-01-04,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,53,2021-01-04,2021-01-10,78.0,0.0234515935057126,0.0,0.0,128.2,1,28.2,1,0,1
Vacaville_20210111_156_FULL_Infection.txt,0,929,0,NEGATIVE,-0.999976873397827,0.12,0.649,0.231,0.9493,2021-01-11,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,54,2021-01-11,2021-01-17,56.0,0.0168370414912808,1.0,0.0003006614552014,128.2,1,28.2,1,0,1
Vacaville_20210426_839_FULL.txt,0,3843,0,NEGATIVE,-0.999955296516418,0.14,0.806,0.053,-0.9964,2021-04-26,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,69,2021-04-26,2021-05-02,1.0,0.0003006614552014,0.0,0.0,128.2,1,28.2,0,0,0
Vacaville_20210426_862_FULL_PrisonConditions.txt,0,2640,0,NEGATIVE,-0.999955415725708,0.041,0.825,0.134,0.9925,2021-04-26,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,69,2021-04-26,2021-05-02,1.0,0.0003006614552014,0.0,0.0,128.2,1,28.2,0,0,0
Vacaville_20210426_873_FULL_PrisonConditionsInfectionStress.txt,0,2075,0,NEGATIVE,-0.98232239484787,0.106,0.771,0.123,0.749,2021-04-26,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,69,2021-04-26,2021-05-02,1.0,0.0003006614552014,0.0,0.0,128.2,1,28.2,0,0,0
Vacaville_20210426_900_FULL.txt,0,2722,0,NEGATIVE,-0.943838179111481,0.019,0.848,0.133,0.9952,2021-04-26,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,69,2021-04-26,2021-05-02,1.0,0.0003006614552014,0.0,0.0,128.2,1,28.2,0,0,0
Vacaville_20210426_901_FULL.txt,0,10185,0,NEGATIVE,-0.999993324279785,0.087,0.807,0.106,0.988,2021-04-26,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,69,2021-04-26,2021-05-02,1.0,0.0003006614552014,0.0,0.0,128.2,1,28.2,0,0,0
Vacaville_20210428_845_FULL.txt,0,9903,0,NEGATIVE,-0.998905897140503,0.104,0.795,0.101,-0.9785,2021-04-28,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,69,2021-04-26,2021-05-02,1.0,0.0003006614552014,0.0,0.0,128.2,1,28.2,0,0,0
Vacaville_20210429_7_14_FULL.txt,1,6470,0,NEGATIVE,-0.999976754188538,0.087,0.777,0.136,0.9984,2021-04-29,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,69,2021-04-26,2021-05-02,1.0,0.0003006614552014,0.0,0.0,128.2,1,28.2,0,0,0
Vacaville_20210430_1014_FULL_InfectionPrisonConditions.txt,0,1799,0,NEGATIVE,-0.999972939491272,0.112,0.868,0.02,-0.9845,2021-04-30,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,69,2021-04-26,2021-05-02,1.0,0.0003006614552014,0.0,0.0,128.2,1,28.2,0,0,0
Vacaville_20210707_15983_Full.txt,1,5526,0,NEGATIVE,-0.997069418430328,0.044,0.793,0.163,0.9998,2021-07-07,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,79,2021-07-05,2021-07-11,0.0,0.0,0.0,0.0,128.2,1,28.2,0,0,0
Vacaville_20210817_646_FULL.txt,1,1097,0,NEGATIVE,-0.999922037124634,0.084,0.81,0.105,0.903,2021-08-17,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,85,2021-08-16,2021-08-22,4.0,0.0012026458208057,0.0,0.0,128.2,1,28.2,0,0,0
Vacaville_20211227_51626_FULL.txt,1,3487,0,NEGATIVE,-0.999851822853088,0.082,0.783,0.135,0.9976,2021-12-27,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,104,2021-12-27,2022-01-02,1.0,0.0003006614552014,0.0,0.0,128.2,1,28.2,1,1,0
Vacaville_20220114_49400_FULL.txt,1,2189,0,NEGATIVE,-0.999981045722961,0.104,0.776,0.119,0.9802,2022-01-14,Vacaville,California State Prison-Solano (SOL),3326.0,Solano,State,Prison,106,2022-01-10,2022-01-16,13.0,0.0039085989176187,0.0,0.0,128.2,1,28.2,1,1,1
Soledad_20201027_07_31_FULL.txt,1,4973,0,NEGATIVE,-0.993549048900604,0.045,0.858,0.097,0.9991,2020-10-27,Soledad,Correctional Training Facility (CTF),4293.0,Monterey,State,Prison,43,2020-10-26,2020-11-01,30.0,0.0069881201956673,0.0,0.0,153.3,1,53.3,0,0,0
